Voltage_measured,Current_measured,Temperature_measured,Current_load,Voltage_load,Time_uniform,dV_dt,dT_dt,SOC,mode,SOC_ECM,V_RC,V_ECM,mode_flag
4.188367290905127,0.0013077697516426,6.01816211972521,0.0004,0.0,0.0,,,1.0,discharge,1.0,-6.497189953780479e-07,3.819921667874212,1
4.188316036396561,0.0012438003750502,6.0192553231719925,0.0004,0.4671111111111111,1.0,-5.125450856624525e-05,0.001093203446782,1.0,discharge,1.0,-1.2353780931442606e-06,3.8199209741457776,1
4.188264781887995,0.0011798309984578,6.020348526618775,0.0004,0.9342222222222222,2.0,-5.125450856624525e-05,0.001093203446782,1.0,discharge,1.0,-1.7601598819973065e-06,3.8199202195400344,1
4.188213527379428,0.0011158616218655,6.021441730065557,0.0004,1.401333333333333,3.0,-5.125450856624525e-05,0.001093203446782,1.0,discharge,1.0,-2.2270888350097088e-06,3.8199194070814557,1
4.188162272870862,0.0010518922452731,6.022534933512339,0.0004,1.8684444444444444,4.0,-5.125450856624525e-05,0.001093203446782,1.0,discharge,1.0,-2.6390391650415132e-06,3.8199185396442537,1
4.188111018362295,0.0009879228686807,6.02362813695912,0.0004,2.3355555555555556,5.0,-5.125450856713343e-05,0.0010932034467812,1.0,discharge,1.0,-2.9987422898859026e-06,3.8199176199598472,1
4.188059763853729,0.0009239534920883,6.024721340405902,0.0004,2.802666666666666,6.0,-5.125450856624525e-05,0.001093203446782,1.0,discharge,1.0,-3.30879392653534e-06,3.8199166506239517,1
4.1880085093451624,0.000859984115496,6.025814543852684,0.0004,3.2697777777777777,7.0,-5.125450856624525e-05,0.001093203446782,1.0,discharge,1.0,-3.5716608329943725e-06,3.8199156341033262,1
4.187957254836596,0.0007960147389036,6.026907747299466,0.0004,3.7368888888888887,8.0,-5.125450856624525e-05,0.001093203446782,1.0,discharge,1.0,-3.7896872151491928e-06,3.8199145727421766,1
4.18790600032803,0.0007320453623113,6.028000950746248,0.0004,4.204,9.0,-5.125450856624525e-05,0.001093203446782,1.0,discharge,1.0,-3.965100815334964e-06,3.819913468768245,1
4.17283315851436,-0.0622015292596829,6.031373631414062,0.06275,4.1579375,10.0,-0.0150728418136703,0.0033726806678133,0.9999927774369876,discharge,0.9999923437976003,2.7134513763092478e-05,3.8186319331973757,1
4.157760316700689,-0.1251351038816772,6.034746312081875,0.1251,4.1118749999999995,11.0,-0.0150728418136703,0.0033726806678133,0.9999753975614484,discharge,0.9999769412875008,8.795536772335866e-05,3.8173290019162662,1
4.142687474887019,-0.1880686785036715,6.0381189927496886,0.18745,4.0658125,12.0,-0.0150728418136703,0.0033726806678133,0.9999492769116562,discharge,0.9999537924697016,0.00017702086675149475,3.816006137552705,1
4.127614633073349,-0.2510022531256657,6.041491673417502,0.2498,4.01975,13.0,-0.0150728418136703,0.0033726806678133,0.999914415487611,discharge,0.9999228973442026,0.0002929277758823812,3.8146647223581063,1
4.1125417912596784,-0.31393582774766,6.044864354085315,0.31215,3.9736875,14.0,-0.0150728418136703,0.0033726806678133,0.9998708132893128,discharge,0.9998842559110038,0.00043434257490081304,3.813306061860369,1
4.097468949446009,-0.3768694023696543,6.048237034753129,0.3745,3.927625,15.0,-0.0150728418136694,0.0033726806678133,0.9998184703167614,discharge,0.9998378681701053,0.0005999979948115308,3.8119313883385915,1
4.082396107632339,-0.4398029769916485,6.051609715420942,0.43685,3.8815625,16.0,-0.0150728418136703,0.0033726806678133,0.9997573865699568,discharge,0.999783734121507,0.0007886897263824472,3.8105418641286364,1
4.067323265818668,-0.5027365516136428,6.054982396088755,0.4992,3.8355,17.0,-0.0150728418136703,0.0033726806678133,0.9996875620488996,discharge,0.999721853765209,0.0009992732922122246,3.8091385847677386,1
4.052250424004998,-0.5656701262356371,6.058355076756568,0.56155,3.7894375,18.0,-0.0150728418136703,0.0033726806678124,0.999608996753589,discharge,0.999652227101211,0.0012306610741980748,3.807722581986731,1
4.037177582191328,-0.6286037008576314,6.061727757424381,0.6239,3.743375,19.0,-0.0150728418136703,0.0033726806678133,0.9995216906840254,discharge,0.9995748541295134,0.0014818194886832745,3.8062948265572287,1
4.0221047403776575,-0.6915372754796256,6.065100438092195,0.68625,3.6973125,20.0,-0.0150728418136703,0.0033726806678133,0.9994256438402088,discharge,0.999489734850116,0.001751766301947451,3.8048562310012612,1
4.007031898563987,-0.75447085010162,6.068473118760008,0.7486,3.65125,21.0,-0.0150728418136703,0.0033726806678133,0.9993208562221392,discharge,0.9993968692630188,0.002039568079067209,3.8034076521703604,1
3.991959056750317,-0.8174044247236142,6.071845799427821,0.8109500000000001,3.6051875,22.0,-0.0150728418136703,0.0033726806678133,0.9992073278298164,discharge,0.9992962573682219,0.0023443377595210617,3.801949893700677,1
3.976886214936647,-0.8803379993456084,6.075218480095635,0.8733000000000001,3.559125,23.0,-0.0150728418136698,0.0033726806678133,0.9990850586632408,discharge,0.9991878991657253,0.0026652323532418316,3.8004837083502983,1
3.9618133731229768,-0.9432715739676027,6.078591160763448,0.93565,3.5130625,24.0,-0.0150728418136703,0.0033726806678133,0.9989540487224118,discharge,0.9990717946555288,0.0030014507511325105,3.799009800225035,1
3.9467405313093065,-1.006205148589597,6.081963841431262,0.998,3.467,25.0,-0.0150728418136703,0.0033726806678133,0.99881429800733,discharge,0.9989479438376325,0.0033522316443588673,3.7975288268979437,1
3.9442521594128506,-1.0060757145980777,6.087781709206737,0.998,3.464357142857143,26.0,-0.0024883718964558,0.0058178677754749,0.9986745652691912,discharge,0.9988241089513837,0.0036855209289525194,3.7973259967242026,1
3.941763787516395,-1.005946280606558,6.093599576982211,0.998,3.4617142857142857,27.0,-0.0024883718964554,0.0058178677754741,0.998534850507996,discharge,0.9987002899967824,0.004002187613420057,3.7971391815120015,1
3.93927541561994,-1.0058168466150386,6.099417444757686,0.998,3.459071428571429,28.0,-0.0024883718964554,0.0058178677754749,0.998395153723744,discharge,0.9985764869738286,0.004303057532664064,3.7969675564143723,1
3.936787043723484,-1.0056874126235191,6.105235312533161,0.998,3.4564285714285714,29.0,-0.0024883718964558,0.0058178677754749,0.9982554749164352,discharge,0.9984526998825223,0.004588915492910435,3.796810337611779,1
3.934298671827028,-1.0055579786319997,6.111053180308635,0.998,3.4537857142857145,30.0,-0.0024883718964558,0.0058178677754741,0.9981158140860696,discharge,0.9983289287228634,0.004860507310072587,3.796666780273869,1
3.931810299930573,-1.00542854464048,6.11687104808411,0.998,3.451142857142857,31.0,-0.0024883718964554,0.0058178677754749,0.9979761712326471,discharge,0.9982051734948519,0.00511854174684678,3.796536176622449,1
3.929321928034117,-1.0052991106489604,6.122688915859584,0.998,3.4485,32.0,-0.0024883718964554,0.0058178677754741,0.997836546356168,discharge,0.998081434198488,0.005363692353569725,3.7964178540904805,1
3.926833556137661,-1.005169676657441,6.128506783635059,0.998,3.445857142857143,33.0,-0.0024883718964558,0.0058178677754749,0.9976969394566324,discharge,0.9979577108337716,0.005596599217619726,3.796311173572764,1
3.924345184241205,-1.0050402426659215,6.134324651410534,0.998,3.443214285714286,34.0,-0.0024883718964558,0.0058178677754749,0.99755735053404,discharge,0.9978340034007026,0.005817870625905019,3.796215527763451,1
3.9218568123447497,-1.004910808674402,6.140142519186008,0.998,3.440571428571429,35.0,-0.0024883718964554,0.0058178677754741,0.9974177795883908,discharge,0.997710311899281,0.0060280846447572905,3.796130339576145,1
3.9193684404482942,-1.0047813746828824,6.145960386961483,0.998,3.437928571428571,36.0,-0.0024883718964554,0.0058178677754749,0.9972782266196848,discharge,0.9975866363295071,0.006227790621333783,3.796055060642465,1
3.9168800685518383,-1.004651940691363,6.151778254736958,0.998,3.4352857142857145,37.0,-0.0024883718964558,0.0058178677754749,0.997138691627922,discharge,0.9974629766913805,0.006417510610427568,3.795989169885262,1
3.9143916966553824,-1.004522506699843,6.157596122512432,0.998,3.432642857142857,38.0,-0.0024883718964558,0.0058178677754741,0.9969991746131026,discharge,0.9973393329849014,0.0065977407303918194,3.7959321721627357,1
3.911903324758927,-1.004393072708324,6.163413990287907,0.998,3.43,39.0,-0.0024883718964554,0.0058178677754749,0.9968596755752264,discharge,0.9972157052100697,0.006768952451699788,3.7958835969797993,1
3.9101651603342606,-1.0043907254171505,6.169817745293878,0.998,3.4280666666666666,40.0,-0.0017381644246663,0.0064037550059712,0.996720176863363,discharge,0.9970920777241593,0.006931656960004699,3.7958404074708794,1
3.9084269959095943,-1.0043883781259768,6.176221500299849,0.998,3.4261333333333335,41.0,-0.0017381644246663,0.0064037550059703,0.9965806784775122,discharge,0.99696845052717,0.0070862769059970784,3.795804723472939,1
3.906688831484928,-1.0043860308348034,6.18262525530582,0.998,3.4242,42.0,-0.0017381644246659,0.0064037550059712,0.996441180417674,discharge,0.9968448236191018,0.007233213942467655,3.795776144086232,1
3.904950667060262,-1.00438368354363,6.18902901031179,0.998,3.422266666666667,43.0,-0.0017381644246663,0.0064037550059703,0.9963016826838484,discharge,0.9967211969999547,0.007372849767513499,3.7957542883652624,1
3.903212502635596,-1.0043813362524563,6.195432765317761,0.998,3.4203333333333332,44.0,-0.0017381644246663,0.0064037550059712,0.9961621852760356,discharge,0.9965975706697286,0.00750554711591617,3.7957387943272702,1
3.90147433821093,-1.0043789889612829,6.201836520323732,0.998,3.4184,45.0,-0.0017381644246663,0.0064037550059703,0.9960226881942356,discharge,0.9964739446284239,0.007631650701266758,3.795729318010156,1
3.899736173786263,-1.0043766416701094,6.208240275329703,0.998,3.4164666666666665,46.0,-0.0017381644246663,0.0064037550059712,0.995883191438448,discharge,0.9963503188760402,0.007751488111284779,3.795725532577232,1
3.897998009361597,-1.004374294378936,6.214644030335673,0.998,3.4145333333333334,47.0,-0.0017381644246659,0.0064037550059703,0.9957436950086732,discharge,0.9962266934125776,0.007865370658656341,3.795727127466264,1
3.896259844936931,-1.0043719470877626,6.221047785341645,0.998,3.4126,48.0,-0.0017381644246663,0.0064037550059712,0.9956041989049108,discharge,0.9961030682380362,0.007973594189601425,3.7957338075809366,1
3.894521680512264,-1.004369599796589,6.227451540347615,0.998,3.4106666666666667,49.0,-0.0017381644246663,0.0064037550059703,0.9954647031271614,discharge,0.9959794433524158,0.00807643985227037,3.795745292522486,1
3.892783516087598,-1.0043672525054157,6.233855295353586,0.998,3.408733333333333,50.0,-0.0017381644246663,0.0064037550059712,0.9953252076754244,discharge,0.9958558187557167,0.008174174826965308,3.795761315859552,1
3.891045351662932,-1.004364905214242,6.2402590503595565,0.998,3.4068,51.0,-0.0017381644246663,0.0064037550059703,0.9951857125497005,discharge,0.9957321944479387,0.008267053020083142,3.795781624434029,1
3.889307187238266,-1.0043625579230686,6.246662805365528,0.998,3.4048666666666665,52.0,-0.0017381644246659,0.0064037550059712,0.9950462177499888,discharge,0.9956085704290818,0.00835531572358242,3.795805977701799,1
3.887569022813599,-1.004360210631895,6.253066560371498,0.998,3.402933333333334,53.0,-0.0017381644246663,0.0064037550059703,0.99490672327629,discharge,0.995484946699146,0.008439192241686946,3.7958341471059573,1
3.885830858388933,-1.0043578633407215,6.259470315377469,0.998,3.401,54.0,-0.0017381644246663,0.0064037550059712,0.9947672291286036,discharge,0.9953613232581314,0.008518900486453842,3.7958659154811834,1
3.8843935738067974,-1.0045464997213682,6.265629768531941,0.998,3.3992666666666667,55.0,-0.0014372845821357,0.0061594531544715,0.9946277087814202,discharge,0.9952376765984222,0.008594742427213281,3.7958971829578547,1
3.8829562892246616,-1.0047351361020147,6.271789221686412,0.998,3.397533333333333,56.0,-0.0014372845821357,0.0061594531544715,0.9944881622347392,discharge,0.9951140067200185,0.008666910147560441,3.7959315775478704,1
3.8815190046425263,-1.0049237724826614,6.277948674840885,0.998,3.3958,57.0,-0.0014372845821353,0.0061594531544724,0.9943485894885612,discharge,0.9949903136229201,0.008735586188098669,3.7959689171330133,1
3.8800817200603905,-1.005112408863308,6.284108127995356,0.998,3.3940666666666663,58.0,-0.0014372845821357,0.0061594531544715,0.9942089905428856,discharge,0.9948665973071272,0.008800944020549173,3.7960090286642014,1
3.8786444354782543,-1.0053010452439546,6.290267581149828,0.998,3.392333333333333,59.0,-0.0014372845821357,0.0061594531544715,0.994069365397713,discharge,0.9947428577726397,0.008863148498306257,3.7960517477108637,1
3.877207150896119,-1.005489681624601,6.296427034304299,0.998,3.3906,60.0,-0.0014372845821357,0.0061594531544715,0.9939297140530428,discharge,0.9946190950194577,0.0089223562846083,3.796096918032995,1
