Voltage_measured,Current_measured,Temperature_measured,Current_load,Voltage_load,Time_uniform,dV_dt,dT_dt,SOC,mode,SOC_ECM,V_RC,V_ECM,mode_flag
4.151696493245396,-0.0018569933623475,4.112740493952812,0.0004,0.0,0.0,,,0.9999997420842552,discharge,0.9999997714281754,9.225812573602417e-07,3.819857046212344,1
4.151694440536883,-0.0020710235304939,4.099717556249889,0.0004,0.4629999999999999,1.0,-2.052708512501056e-06,-0.0130229377029227,0.9999994544420984,discharge,0.99999951651201,1.9056606329562267e-06,3.8198520567694447,1
4.151692387828371,-0.0022850536986403,4.086694618546967,0.0004,0.926,2.0,-2.052708512501056e-06,-0.0130229377029218,0.9999991370735288,discharge,0.9999992352515037,2.946232492458745e-06,3.8198470381724845,1
4.1516903351198575,-0.0024990838667867,4.073671680844045,0.0004,1.3889999999999998,3.0,-2.0527085133892342e-06,-0.0130229377029218,0.9999987899785474,discharge,0.9999989276466565,4.041440525814852e-06,3.819841993276875,1
4.151688282411345,-0.0027131140349331,4.0606487431411225,0.0004,1.852,4.0,-2.052708512501056e-06,-0.0130229377029227,0.9999984131571538,discharge,0.9999985936974686,5.188570328601073e-06,3.8198369247960775,1
4.1516862297028325,-0.0029271442030796,4.0476258054382,0.0004,2.315,5.0,-2.052708512501056e-06,-0.0130229377029227,0.9999980066093478,discharge,0.9999982334039398,6.3850423519457985e-06,3.819831835308652,1
4.15168417699432,-0.003141174371226,4.034602867735278,0.0004,2.7779999999999996,6.0,-2.052708512501056e-06,-0.0130229377029218,0.9999975703351296,discharge,0.9999978467660702,7.628405202709573e-06,3.8198267272648194,1
4.151682124285807,-0.0033552045393724,4.021579930032356,0.0004,3.2409999999999997,7.0,-2.0527085133892342e-06,-0.0130229377029218,0.9999971043344992,discharge,0.9999974337838597,8.916329276522446e-06,3.8198216029930365,1
4.151680071577294,-0.0035692347075188,4.008556992329433,0.0004,3.704,8.0,-2.052708512501056e-06,-0.0130229377029227,0.9999966086074564,discharge,0.9999969944573085,1.0246600707141076e-05,3.819816464705862,1
4.151678018868782,-0.0037832648756653,3.995534054626511,0.0004,4.167,9.0,-2.052708512501056e-06,-0.0130229377029222,0.9999960831540012,discharge,0.9999965287864164,1.1617115616410645e-05,3.819811314505848,1
4.137000986818846,-0.0698703519863365,3.9879993192186416,0.06704,4.1155333333333335,10.0,-0.0146770320499358,-0.0075347354078694,0.9999863789384478,discharge,0.9999879286512926,4.575256551074698e-05,3.8184646868850893,1
4.122323954768909,-0.1359574390970078,3.980464583810772,0.13368,4.064066666666666,11.0,-0.0146770320499367,-0.0075347354078694,0.9999674959607954,discharge,0.9999711940519369,0.00011102514086057613,3.817095662601668,1
4.107646922718973,-0.202044526207679,3.972929848402903,0.20032,4.0126,12.0,-0.0146770320499358,-0.0075347354078689,0.9999394342210444,discharge,0.9999463249883495,0.00020588790407657904,3.8157057726595442,1
4.092969890669036,-0.2681316133183503,3.9653951129950338,0.26696,3.961133333333333,13.0,-0.0146770320499367,-0.0075347354078694,0.9999021937191944,discharge,0.9999133214605302,0.0003288707716743113,3.814296463471839,1
4.0782928586191005,-0.3342187004290216,3.957860377587165,0.3336,3.9096666666666664,14.0,-0.0146770320499358,-0.0075347354078694,0.999855774455246,discharge,0.9998721834684793,0.0004785766960507163,3.812869100689186,1
4.063615826569164,-0.4003057875396928,3.950325642179295,0.40024,3.8582,15.0,-0.0146770320499367,-0.0075347354078694,0.9998001764291988,discharge,0.9998229110121964,0.0006536780369555234,3.811424972841247,1
4.048938794519228,-0.466392874650364,3.9427909067714255,0.46688,3.8067333333333337,16.0,-0.0146770320499358,-0.0075347354078694,0.999735399641053,discharge,0.9997655040916819,0.0008529131132332145,3.809965294801513,1
4.034261762469292,-0.5324799617610353,3.935256171363557,0.53352,3.7552666666666665,17.0,-0.0146770320499358,-0.0075347354078689,0.9996614440908084,discharge,0.9996999627069355,0.0010750829258794547,3.8084912110839566,1
4.019584730419355,-0.5985670488717065,3.927721435955687,0.60016,3.7038,18.0,-0.0146770320499367,-0.0075347354078694,0.9995783097784652,discharge,0.9996262868579574,0.0013190480439008354,3.8070037989799457,1
4.004907698369419,-0.6646541359823779,3.9201867005478177,0.6668000000000001,3.6523333333333334,19.0,-0.0146770320499358,-0.0075347354078694,0.9994859967040232,discharge,0.9995444765447475,0.0015837256448896276,3.8055040715439397,1
3.990230666319482,-0.7307412230930491,3.912651965139948,0.7334400000000001,3.6008666666666667,20.0,-0.0146770320499367,-0.0075347354078694,0.9993845048674824,discharge,0.9994545317673058,0.0018680867026270745,3.8039929804350727,1
3.975553634269547,-0.7968283102037204,3.905117229732079,0.80008,3.5494,21.0,-0.0146770320499358,-0.0075347354078694,0.999273834268843,discharge,0.9993564525256323,0.0021711533144106367,3.8024714186225497,1
3.9608766022196105,-0.8629153973143916,3.89758249432421,0.86672,3.497933333333333,22.0,-0.0146770320499363,-0.0075347354078689,0.9991539849081048,discharge,0.9992502388197271,0.0024919961611634994,3.800940222961118,1
3.946199570169674,-0.9290024844250628,3.890047758916341,0.93336,3.446466666666667,23.0,-0.0146770320499363,-0.0075347354078694,0.999024956785268,discharge,0.9991358906495901,0.0028297320937295243,3.7994001766438257,1
3.931522538119738,-0.995089571535734,3.882513023508471,1.0,3.395,24.0,-0.0146770320499363,-0.0075347354078694,0.9988867499003324,discharge,0.9990134080152212,0.0031835218390845743,3.797852011537858,1
3.929685888316989,-0.9951106592362668,3.887366955013477,1.0,3.3933333333333335,25.0,-0.0018366498027493,0.0048539315050053,0.9987485400865498,discharge,0.9988909227852296,0.0035197452730271954,3.797642155816003,1
3.927849238514239,-0.9951317469367996,3.8922208865184817,1.0,3.3916666666666666,26.0,-0.0018366498027493,0.0048539315050053,0.9986103273439196,discharge,0.9987684349596153,0.003839275115406508,3.7974484174696643,1
3.92601258871149,-0.9951528346373324,3.897074818023487,1.0,3.39,27.0,-0.0018366498027493,0.0048539315050053,0.9984721116724422,discharge,0.9986459445383783,0.004142940728082744,3.7972699678361064,1
3.924175938908741,-0.9951739223378652,3.901928749528493,1.0,3.388333333333333,28.0,-0.0018366498027493,0.0048539315050057,0.9983338930721176,discharge,0.9985234515215186,0.004431530269015068,3.79710601945602,1
3.922339289105991,-0.995195010038398,3.9067826810334982,1.0,3.3866666666666667,29.0,-0.0018366498027493,0.0048539315050053,0.9981956715429456,discharge,0.9984009559090361,0.004705792739331195,3.7969558240265258,1
3.920502639303242,-0.9952160977389308,3.911636612538504,1.0,3.385,30.0,-0.0018366498027493,0.0048539315050053,0.9980574470849264,discharge,0.9982784577009308,0.00496643992869561,3.796818670455817,1
3.918665989500493,-0.9952371854394636,3.916490544043509,1.0,3.3833333333333333,31.0,-0.0018366498027493,0.0048539315050053,0.9979192196980596,discharge,0.9981559568972028,0.005214148264029077,3.7966938830144104,1
3.916829339697744,-0.9952582731399964,3.9213444755485143,1.0,3.381666666666667,32.0,-0.0018366498027488,0.0048539315050053,0.9977809893823456,discharge,0.9980334534978521,0.005449560566381082,3.7965808195783293,1
3.9149926898949943,-0.9952793608405291,3.92619840705352,1.0,3.38,33.0,-0.0018366498027493,0.0048539315050053,0.9976427561377844,discharge,0.9979109475028787,0.005673287720518288,3.7964788699594108,1
