Voltage_measured,Current_measured,Temperature_measured,Current_load,Voltage_load,Time_uniform,dV_dt,dT_dt,SOC,mode,mode_flag,SOC_ECM,V_RC,V_ECM
4.199922751479228,-0.0034751029399833,6.145254125961212,0.0004,0.0,0.0,,,0.999999517346814,discharge,1,0.9999995722598498,1.7264815829891551e-06,3.8198240943867665
4.199859583861288,-0.0031945516152194,6.1466950235995785,0.0003777777777777,0.4683333333333333,1.0,-6.316761793989656e-05,0.0014408976383668,0.9999990736590896,discharge,1,0.999999179051933,3.227807084434459e-06,3.81982862709833
4.199796416243348,-0.0029140002904555,6.148135921237945,0.0003555555555555,0.9366666666666666,2.0,-6.316761793989656e-05,0.0014408976383668,0.999998668936827,discharge,1,0.9999988203762497,4.515162585289397e-06,3.8198333366250496
4.199733248625409,-0.0026334489656916,6.149576818876312,0.0003333333333333,1.405,3.0,-6.316761793900838e-05,0.0014408976383668,0.9999983031800262,discharge,1,0.9999984962327997,5.599178425768674e-06,3.8198382123380963
4.199670081007469,-0.0023528976409277,6.151017716514679,0.0003111111111111,1.8733333333333333,4.0,-6.316761793989656e-05,0.0014408976383668,0.9999979763886871,discharge,1,0.999998206621583,6.489956815354795e-06,3.8198432441365084
4.1996069133895295,-0.0020723463161638,6.152458614153046,0.0002888888888888,2.341666666666667,5.0,-6.316761793989656e-05,0.0014408976383668,0.99999768856281,discharge,1,0.9999979515425997,7.197098071099447e-06,3.819848422421171
4.19954374577159,-0.0017917949913999,6.153899511791413,0.0002666666666666,2.81,6.0,-6.316761793989656e-05,0.0014408976383668,0.9999974397023944,discharge,1,0.9999977309958499,7.729725552367969e-06,3.819853738069763
4.199480578153651,-0.001511243666636,6.15534040942978,0.0002444444444444,3.2783333333333333,7.0,-6.316761793900838e-05,0.0014408976383668,0.9999972298074408,discharge,1,0.9999975449813334,8.09650935678954e-06,3.819859182413063
4.199417410535711,-0.0012306923418721,6.1567813070681465,0.0002222222222222,3.7466666666666666,8.0,-6.316761793989656e-05,0.0014408976383668,0.9999970588779488,discharge,1,0.9999973934990504,8.30568883895815e-06,3.819864747212465
4.199354242917771,-0.0009501410171083,6.158222204706513,0.0002,4.215,9.0,-6.316761793989656e-05,0.0014408976383668,0.9999969269139188,discharge,1,0.9999972765490007,8.365094010371884e-06,3.819870424638582
4.186667054608412,-0.0720845785947195,6.161568414208228,0.0716142857142857,4.159285714285714,10.0,-0.0126871883093588,0.0033462095017142,0.9999869151668916,discharge,1,0.9999884038712678,4.376216897788943e-05,3.8184218817187463
4.173979866299054,-0.1432190161723307,6.164914623709942,0.1430285714285714,4.103571428571429,11.0,-0.012687188309358,0.0033462095017142,0.9999670236368676,discharge,1,0.9999707754658516,0.00011274128701210464,3.8169491647624727
4.161292677989695,-0.2143534537499419,6.168260833211656,0.2144428571428571,4.047857142857143,12.0,-0.0126871883093588,0.0033462095017142,0.9999372523238468,discharge,1,0.999944391332752,0.00021363404346788547,3.8154539241079055
4.148605489680337,-0.2854878913275531,6.17160704271337,0.2858571428571428,3.992142857142857,13.0,-0.012687188309358,0.0033462095017133,0.9998976012278292,discharge,1,0.9999092514719692,0.0003448549224646211,3.8139377182414345
4.135918301370978,-0.3566223289051643,6.174953252215084,0.3572714285714286,3.9364285714285714,14.0,-0.0126871883093588,0.0033462095017142,0.9998480703488144,discharge,1,0.9998653558835031,0.0005048971788520845,3.8124020179277514
4.12323111306162,-0.4277567664827755,6.178299461716798,0.4286857142857143,3.880714285714286,15.0,-0.012687188309358,0.0033462095017142,0.9997886596868032,discharge,1,0.9998127045673537,0.0006923289247662081,3.810848210139755
4.110543924752261,-0.4988912040603867,6.181645671218512,0.5001000000000001,3.825,16.0,-0.0126871883093588,0.0033462095017142,0.9997193692417948,discharge,1,0.999751297523521,0.0009057894106104499,3.8092776017978305
4.097856736442902,-0.570025641637998,6.184991880720227,0.5715142857142858,3.769285714285714,17.0,-0.0126871883093588,0.0033462095017142,0.9996401990137894,discharge,1,0.999681134752005,0.0011439854908034018,3.8076914233283383
4.085169548133544,-0.6411600792156091,6.188338090221941,0.6429285714285715,3.713571428571429,18.0,-0.012687188309358,0.0033462095017142,0.9995511490027872,discharge,1,0.9996022162528058,0.0014056882651131894,3.8060908320508506
4.0724823598241855,-0.7122945167932203,6.191684299723655,0.7143428571428572,3.657857142857143,19.0,-0.0126871883093588,0.0033462095017142,0.999452219208788,discharge,1,0.9995145420259232,0.0016897298868552516,3.8044769154021814
4.0597951715148275,-0.7834289543708315,6.195030509225369,0.7857571428571429,3.6021428571428573,20.0,-0.012687188309358,0.0033462095017133,0.9993434096317922,discharge,1,0.9994181120713573,0.001995000529663489,3.802850694006133
4.047107983205469,-0.8545633919484428,6.198376718727083,0.8571714285714287,3.5464285714285713,21.0,-0.0126871883093588,0.0033462095017142,0.9992247202717994,discharge,1,0.9993129263891082,0.0023204455049566242,3.8012131245963414
4.034420794896111,-0.925697829526054,6.201722928228797,0.9285857142857143,3.4907142857142857,22.0,-0.012687188309358,0.0033462095017142,0.9990961511288096,discharge,1,0.9991989849791757,0.0026650625226130173,3.7995651028000847
4.021733606586752,-0.9968322671036652,6.205069137730511,1.0,3.435,23.0,-0.0126871883093588,0.0033462095017142,0.998957702202823,discharge,1,0.99907628784156,0.0030278990877391325,3.7979074657897365
4.020259768696386,-0.9968419745829576,6.209462453523025,1.0,3.434615384615385,24.0,-0.0014738378903658,0.0043933157925133,0.9988192519285752,discharge,1,0.9989535895090793,0.003372714228455698,3.7976897640350993
4.018785930806019,-0.99685168206225,6.213855769315538,1.0,3.434230769230769,25.0,-0.0014738378903667,0.0043933157925133,0.9986808003060668,discharge,1,0.9988308899817337,0.003700403275286145,3.7974886083271273
4.017312092915653,-0.9968613895415424,6.2182490851080505,1.0,3.433846153846154,26.0,-0.0014738378903658,0.0043933157925124,0.9985423473352972,discharge,1,0.9987081892595232,0.004011817077433895,3.7973031485395685
4.015838255025287,-0.9968710970208348,6.222642400900564,1.0,3.4334615384615383,27.0,-0.0014738378903667,0.0043933157925133,0.9984038930162664,discharge,1,0.9985854873424477,0.004307764212678904,3.7971325768171362
