Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time_uniform,dV_dt,dT_dt,SOC,mode,SOC_ECM,V_RC,V_ECM,mode_flag
3.416236520758666,-9.696249606174016e-05,8.002178782832512,0.0001,-0.01,0.0,,,0.0,charge,,,,0
3.5517388932403913,0.748788686432263,7.988218480607961,0.7509,2.2255000000000003,1.0,0.1355023724817252,-0.0139603022245511,0.0001039849616578,charge,,,,0
3.687241265722117,1.4976743353605877,7.97425817838341,1.5017,4.461,2.0,0.1355023724817257,-0.0139603022245511,0.0003119952860134,charge,,,,0
3.6942544073266337,1.4973674104317105,7.966656268553246,1.5017,4.4736666666666665,3.0,0.0070131416045167,-0.0076019098301642,0.0005199629819067,charge,,,,0
3.701267548931151,1.4970604855028335,7.9590543587230815,1.5017,4.4863333333333335,4.0,0.0070131416045171,-0.0076019098301642,0.0007278880493376,charge,,,,0
3.708280690535668,1.4967535605739566,7.951452448892917,1.5017,4.4990000000000006,5.0,0.0070131416045171,-0.0076019098301642,0.0009357704883062,charge,,,,0
3.7152938321401847,1.4964466356450794,7.943850539062753,1.5017,4.511666666666667,6.0,0.0070131416045167,-0.0076019098301642,0.0011436102988125,charge,,,,0
3.7223069737447014,1.4961397107162022,7.936248629232589,1.5017,4.524333333333333,7.0,0.0070131416045167,-0.0076019098301642,0.0013514074808564,charge,,,,0
3.7293201153492186,1.4958327857873253,7.928646719402424,1.5017,4.537,8.0,0.0070131416045171,-0.0076019098301642,0.001559162034438,charge,,,,0
3.733029776229478,1.495955847131545,7.920629784737387,1.5017,4.5407142857142855,9.0,0.0037096608802595,-0.0080169346650373,0.0017669336798729,charge,,,,0
3.7367394371097378,1.496078908475765,7.9126128500723505,1.5017,4.544428571428571,10.0,0.0037096608802591,-0.0080169346650365,0.0019747224171612,charge,,,,0
3.740449097989997,1.4962019698199849,7.904595915407313,1.5017,4.548142857142857,11.0,0.0037096608802595,-0.0080169346650373,0.0021825282463029,charge,,,,0
3.744158758870256,1.496325031164205,7.896578980742276,1.5017,4.551857142857143,12.0,0.0037096608802591,-0.0080169346650373,0.0023903511672979,charge,,,,0
3.747868419750516,1.4964480925084245,7.888562046077238,1.5017,4.555571428571429,13.0,0.0037096608802595,-0.0080169346650373,0.0025981911801463,charge,,,,0
3.751578080630775,1.4965711538526445,7.880545111412202,1.5017,4.559285714285714,14.0,0.0037096608802591,-0.0080169346650365,0.0028060482848481,charge,,,,0
3.7552877415110344,1.4966942151968643,7.872528176747164,1.5017,4.563,15.0,0.0037096608802595,-0.0080169346650373,0.0030139224814032,charge,,,,0
3.759023500964356,1.4970113430486922,7.86823367392975,1.5017,4.5649999999999995,16.0,0.0037357594533213,-0.0042945028174141,0.0032218407234933,charge,,,,0
3.7627592604176767,1.4973284709005203,7.863939171112336,1.5017,4.567,17.0,0.0037357594533209,-0.0042945028174141,0.0034298030111184,charge,,,,0
3.766495019870998,1.4976455987523485,7.859644668294921,1.5017,4.569,18.0,0.0037357594533213,-0.004294502817415,0.0036378093442784,charge,,,,0
3.770230779324319,1.4979627266041764,7.855350165477507,1.5017,4.571,19.0,0.0037357594533213,-0.0042945028174141,0.0038458597229734,charge,,,,0
3.77396653877764,1.4982798544560043,7.851055662660093,1.5017,4.573,20.0,0.0037357594533209,-0.0042945028174141,0.0040539541472034,charge,,,,0
3.777702298230962,1.4985969823078324,7.8467611598426785,1.5017,4.575,21.0,0.0037357594533213,-0.0042945028174141,0.0042620926169684,charge,,,,0
3.7809480818986545,1.4980491669919498,7.842030913975874,1.5017,4.5793333333333335,22.0,0.0032457836676926,-0.0047302458668045,0.0044701550012728,charge,,,,0
3.7841938655663463,1.4975013516760671,7.83730066810907,1.5017,4.583666666666667,23.0,0.0032457836676922,-0.0047302458668037,0.0046781413001167,charge,,,,0
3.7874396492340394,1.4969535363601845,7.832570422242266,1.5017,4.588,24.0,0.0032457836676926,-0.0047302458668045,0.0048860515135001,charge,,,,0
3.790685432901732,1.496405721044302,7.827840176375461,1.5017,4.592333333333333,25.0,0.0032457836676926,-0.0047302458668045,0.0050938856414229,charge,,,,0
3.793931216569424,1.4958579057284194,7.823109930508657,1.5017,4.596666666666667,26.0,0.0032457836676922,-0.0047302458668037,0.0053016436838852,charge,,,,0
3.797177000237117,1.4953100904125367,7.818379684641853,1.5017,4.601,27.0,0.0032457836676926,-0.0047302458668045,0.0055093256408869,charge,,,,0
3.799727209807695,1.4955115831701271,7.817309349141016,1.5017,4.602714285714286,28.0,0.0025502095705784,-0.0010703355008363,0.0057170355829939,charge,,,,0
3.8022774193782736,1.4957130759277173,7.81623901364018,1.5017,4.6044285714285715,29.0,0.002550209570578,-0.0010703355008363,0.0059247735102061,charge,,,,0
3.804827628948852,1.4959145686853077,7.815168678139344,1.5017,4.606142857142857,30.0,0.0025502095705784,-0.0010703355008363,0.0061325394225235,charge,,,,0
3.80737783851943,1.496116061442898,7.814098342638506,1.5017,4.607857142857143,31.0,0.002550209570578,-0.0010703355008372,0.0063403333199461,charge,,,,0
3.8099280480900086,1.4963175542004885,7.81302800713767,1.5017,4.609571428571429,32.0,0.0025502095705784,-0.0010703355008363,0.006548155202474,charge,,,,0
3.8124782576605862,1.4965190469580787,7.811957671636834,1.5017,4.611285714285715,33.0,0.002550209570578,-0.0010703355008363,0.006756005070107,charge,,,,0
3.815028467231165,1.496720539715669,7.810887336135997,1.5017,4.613,34.0,0.0025502095705784,-0.0010703355008363,0.0069638829228453,charge,,,,0
3.8177285709841007,1.4969396254665246,7.805792566531528,1.5017,4.617333333333334,35.0,0.0027001037529355,-0.0050947696044696,0.0071717912041601,charge,,,,0
3.820428674737036,1.49715871121738,7.800697796927058,1.5017,4.621666666666667,36.0,0.0027001037529355,-0.0050947696044696,0.0073797299140514,charge,,,,0
3.823128778489972,1.4973777969682356,7.7956030273225885,1.5017,4.626,37.0,0.0027001037529355,-0.0050947696044696,0.0075876990525192,charge,,,,0
3.825828882242907,1.4975968827190913,7.790508257718119,1.5017,4.630333333333334,38.0,0.0027001037529355,-0.0050947696044696,0.0077956986195635,charge,,,,0
3.8285289859958422,1.4978159684699468,7.785413488113649,1.5017,4.634666666666667,39.0,0.0027001037529355,-0.0050947696044696,0.0080037286151844,charge,,,,0
3.831229089748778,1.4980350542208023,7.7803187185091796,1.5017,4.639,40.0,0.0027001037529355,-0.0050947696044696,0.0082117890393817,charge,,,,0
3.833798794411549,1.4979340468257056,7.775979969385152,1.5017,4.641,41.0,0.002569704662771,-0.0043387491240274,0.0084198354347742,charge,,,,0
3.83636849907432,1.497833039430609,7.771641220261125,1.5017,4.643,42.0,0.002569704662771,-0.0043387491240274,0.0086278678013617,charge,,,,0
3.838938203737091,1.4977320320355123,7.767302471137098,1.5017,4.645,43.0,0.0025697046627706,-0.0043387491240265,0.0088358861391445,charge,,,,0
3.841507908399862,1.4976310246404156,7.762963722013071,1.5017,4.647,44.0,0.002569704662771,-0.0043387491240274,0.0090438904481223,charge,,,,0
3.844077613062633,1.497530017245319,7.758624972889043,1.5017,4.649,45.0,0.002569704662771,-0.0043387491240274,0.0092518807282953,charge,,,,0
3.846647317725404,1.4974290098502223,7.754286223765016,1.5017,4.651,46.0,0.002569704662771,-0.0043387491240274,0.0094598569796633,charge,,,,0
3.848654780139429,1.4975105388736598,7.75074022011799,1.5017,4.652857142857143,47.0,0.0020074624140242,-0.0035460036470258,0.0096678445545069,charge,,,,0
3.8506622425534527,1.497592067897097,7.747194216470963,1.5017,4.654714285714285,48.0,0.0020074624140242,-0.0035460036470267,0.0098758434528259,charge,,,,0
