Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time_uniform,dV_dt,dT_dt,SOC,mode,SOC_ECM,V_RC,V_ECM,mode_flag
3.506322687438578,0.0007124391726178,11.272328278958131,-0.0006,0.002,0.0,,,9.894988508580556e-08,charge,,,,0
3.628024590905716,0.7456370597817218,11.243766946367256,0.74945,2.3354999999999997,1.0,0.1217019034671382,-0.0285613325908737,0.0001036596526325,charge,,,,0
3.749726494372854,1.490561680390826,11.215205613776384,1.4995,4.669,2.0,0.1217019034671378,-0.0285613325908737,0.0003106821082423,charge,,,,0
3.756647915323848,1.490209943718681,11.202991978230926,1.4995,4.672124999999999,3.0,0.0069214209509937,-0.0122136355454571,0.0005176557115366,charge,,,,0
3.763569336274842,1.4898582070465367,11.19077834268547,1.4995,4.67525,4.0,0.0069214209509942,-0.0122136355454571,0.0007245804625153,charge,,,,0
3.770490757225837,1.4895064703743923,11.178564707140014,1.4995,4.678375,5.0,0.0069214209509942,-0.0122136355454554,0.0009314563611784,charge,,,,0
3.77741217817683,1.4891547337022475,11.166351071594557,1.4995,4.6815,6.0,0.0069214209509937,-0.0122136355454571,0.0011382834075259,charge,,,,0
3.784333599127824,1.488802997030103,11.1541374360491,1.4995,4.684625,7.0,0.0069214209509937,-0.0122136355454571,0.0013450616015579,charge,,,,0
3.791255020078818,1.4884512603579587,11.141923800503644,1.4995,4.687749999999999,8.0,0.0069214209509942,-0.0122136355454554,0.0015517909432743,charge,,,,0
3.798176441029813,1.488099523685814,11.129710164958189,1.4995,4.690875,9.0,0.0069214209509942,-0.0122136355454571,0.0017584714326751,charge,,,,0
3.8050978619808062,1.4877477870136695,11.11749652941273,1.4995,4.694,10.0,0.0069214209509937,-0.0122136355454571,0.0019651030697603,charge,,,,0
3.809484065924572,1.487867424709605,11.112539507300458,1.4995,4.695625,11.0,0.0043862039437656,-0.0049570221122721,0.0021717513231922,charge,,,,0
3.8138702698683375,1.4879870624055411,11.107582485188187,1.4995,4.69725,12.0,0.0043862039437656,-0.0049570221122703,0.0023784161929707,charge,,,,0
3.818256473812103,1.488106700101477,11.102625463075915,1.4995,4.698875,13.0,0.0043862039437656,-0.0049570221122703,0.0025850976790959,charge,,,,0
3.8226426777558697,1.4882263377974128,11.097668440963645,1.4995,4.7005,14.0,0.004386203943766,-0.0049570221122721,0.0027917957815678,charge,,,,0
3.827028881699635,1.4883459754933486,11.092711418851373,1.4995,4.702125,15.0,0.0043862039437656,-0.0049570221122721,0.0029985105003863,charge,,,,0
3.8314150856434006,1.4884656131892844,11.087754396739102,1.4995,4.703749999999999,16.0,0.0043862039437656,-0.0049570221122703,0.0032052418355515,charge,,,,0
3.8358012895871663,1.4885852508852202,11.082797374626832,1.4995,4.705375,17.0,0.0043862039437656,-0.0049570221122703,0.0034119897870633,charge,,,,0
3.840187493530932,1.488704888581156,11.07784035251456,1.4995,4.707,18.0,0.0043862039437656,-0.0049570221122721,0.0036187543549218,charge,,,,0
3.843461303673456,1.4889309048379973,11.066655008754063,1.4995,4.709777777777778,19.0,0.0032738101425238,-0.0111853437604967,0.0038255503139271,charge,,,,0
