Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time_uniform,dV_dt,dT_dt,SOC,mode,mode_flag,SOC_ECM,V_RC,V_ECM
3.450254727468687,0.0005800438360554,8.793395853031353,-0.0006,0.002,0.0,,,8.056164389658332e-08,charge,0,,,
3.574568315831285,0.7459940776967032,8.775028721534714,0.74945,2.3225,1.0,0.1243135883625976,-0.0183671314966389,0.0001036908502128,charge,0,,,
3.6988819041938825,1.4914081115573512,8.756661590038076,1.4995,4.643,2.0,0.1243135883625976,-0.0183671314966371,0.0003108308657069,charge,0,,,
3.705216049162418,1.491192490591076,8.749323477672649,1.4995714285714286,4.668428571428572,3.0,0.0063341449685356,-0.0073381123654279,0.0005179409338446,charge,0,,,
3.7115501941309534,1.490976869624801,8.741985365307219,1.4996428571428573,4.6938571428571425,4.0,0.0063341449685352,-0.0073381123654296,0.0007250210546258,charge,0,,,
3.717884339099489,1.4907612486585258,8.734647252941791,1.4997142857142858,4.719285714285714,5.0,0.0063341449685356,-0.0073381123654279,0.0009320712280506,charge,0,,,
3.724218484068025,1.4905456276922504,8.727309140576361,1.4997857142857145,4.744714285714285,6.0,0.0063341449685356,-0.0073381123654296,0.0011390914541189,charge,0,,,
3.730552629036561,1.4903300067259753,8.719971028210933,1.4998571428571428,4.770142857142857,7.0,0.0063341449685356,-0.0073381123654279,0.0013460817328309,charge,0,,,
3.736886774005096,1.4901143857597,8.712632915845504,1.4999285714285715,4.795571428571428,8.0,0.0063341449685352,-0.0073381123654296,0.0015530420641864,charge,0,,,
3.7432209189736314,1.489898764793425,8.705294803480076,1.5,4.821,9.0,0.0063341449685356,-0.0073381123654279,0.0017599724481855,charge,0,,,
3.7479799278046313,1.4897415933605331,8.697445237102677,1.4999166666666666,4.808333333333334,10.0,0.0047590088309998,-0.0078495663773985,0.0019668810028189,charge,0,,,
3.752738936635631,1.4895844219276415,8.689595670725277,1.4998333333333334,4.7956666666666665,11.0,0.0047590088309998,-0.0078495663774003,0.0021737677280866,charge,0,,,
3.757497945466631,1.48942725049475,8.681746104347877,1.49975,4.7829999999999995,12.0,0.0047590088309998,-0.0078495663774003,0.0023806326239887,charge,0,,,
3.7622569542976314,1.489270079061858,8.673896537970478,1.4996666666666667,4.770333333333333,13.0,0.0047590088310003,-0.0078495663773985,0.002587475690525,charge,0,,,
