Voltage_measured,Current_measured,Temperature_measured,Current_load,Voltage_load,Time_uniform,dV_dt,dT_dt,SOC,mode,mode_flag,SOC_ECM,V_RC,V_ECM
4.198049966629152,-0.0023884364501817,4.600686396248,0.0004,0.0,0.0,,,0.9999996682727152,discharge,1,0.9999997060144163,1.186609897489401e-06,3.819846223694581
4.197995249250073,-0.0023418147165027,4.608494131730875,0.0004,0.4681111111111111,1.0,-5.4717379079249895e-05,0.0078077354828751,0.9999993430206712,discharge,1,0.9999994177673641,2.2911049388398928e-06,3.819846361730619
4.1979405318709935,-0.0022951929828237,4.6163018672137515,0.0004,0.9362222222222224,2.0,-5.4717379079249895e-05,0.007807735482876,0.999999024243868,discharge,1,0.9999991352588433,3.31756470929721e-06,3.8198465716253063
4.197885814491914,-0.0022485712491447,4.624109602696627,0.0004,1.4043333333333334,3.0,-5.4717379079249895e-05,0.0078077354828751,0.9999987119423056,discharge,1,0.999998858488854,4.269866114390409e-06,3.819846849501857
4.197831097112835,-0.0022019495154657,4.631917338179502,0.0004,1.8724444444444448,4.0,-5.4717379079249895e-05,0.0078077354828751,0.999998406115984,discharge,1,0.999998587457396,5.151693449354391e-06,3.8198471916761907
4.197776379733755,-0.0021553277817868,4.639725073662378,0.0004,2.3405555555555555,5.0,-5.471737908013807e-05,0.007807735482876,0.9999981067649032,discharge,1,0.9999983221644694,5.966547968288948e-06,3.819847594647245
4.197721662354676,-0.0021087060481078,4.647532809145253,0.0004,2.808666666666667,6.0,-5.4717379079249895e-05,0.0078077354828751,0.9999978138890632,discharge,1,0.9999980626100742,6.717756977907893e-06,3.819848055087869
4.197666944975596,-0.0020620843144288,4.655340544628128,0.0004,3.2767777777777782,7.0,-5.4717379079249895e-05,0.0078077354828751,0.9999975274884642,discharge,1,0.9999978087942104,7.408482479497837e-06,3.8198485698362763
4.197612227596517,-0.0020154625807498,4.663148280111004,0.0004,3.744888888888889,8.0,-5.4717379079249895e-05,0.007807735482876,0.9999972475631056,discharge,1,0.9999975607168781,8.041729381531712e-06,3.8198491358876616
4.197557510217438,-0.0019688408470709,4.670956015593879,0.0004,4.213,9.0,-5.4717379079249895e-05,0.0078077354828751,0.999996974112988,discharge,1,0.9999973183780771,8.620353304267829e-06,3.8198497503866466
4.183965615847841,-0.072835645372918,4.673923929724092,0.0718,4.1605,10.0,-0.0135918943695969,0.0029679141302123,0.9999868580511306,discharge,1,0.9999883532537542,4.437788749696761e-05,3.8184062990969427
4.170373721478243,-0.1437024498987653,4.676891843854305,0.1432,4.1080000000000005,11.0,-0.0135918943695978,0.0029679141302132,0.9999668993775336,discharge,1,0.9999706653439094,0.00011356659263392898,3.8169387891276547
4.156781827108646,-0.2145692544246124,4.679859757984517,0.2146,4.0555,12.0,-0.0135918943695969,0.0029679141302123,0.9999370980921968,discharge,1,0.9999442546485426,0.00021452555961605887,3.8154488633286543
4.143189932739049,-0.2854360589504596,4.68282767211473,0.286,4.003,13.0,-0.0135918943695969,0.0029679141302123,0.9998974541951204,discharge,1,0.999909121167654,0.0003456763957191784,3.813938073137775
4.129598038369451,-0.3563028634763068,4.685795586244943,0.3574,3.9505,14.0,-0.0135918943695978,0.0029679141302132,0.9998479676863042,discharge,1,0.9998652649012433,0.0005055191250607411,3.8124078826924843
4.116006143999854,-0.427169668002154,4.688763500375155,0.4288,3.898,15.0,-0.0135918943695969,0.0029679141302123,0.9997886385657484,discharge,1,0.9998126858493107,0.0006926282927373163,3.810859672741902
4.1024142496302565,-0.4980364725280012,4.691731414505368,0.5002000000000001,3.8455,16.0,-0.0135918943695978,0.0029679141302123,0.9997194668334528,discharge,1,0.9997513840118561,0.000905649262514176,3.809294744369185
4.0888223552606595,-0.5689032770538485,4.694699328635581,0.5716,3.793,17.0,-0.0135918943695969,0.0029679141302132,0.9996404524894176,discharge,1,0.9996813593888797,0.001143294698451038,3.8077143225341543
