Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time_uniform,dV_dt,dT_dt,SOC,mode,SOC_ECM,V_RC,V_ECM,mode_flag
3.520841229857325,-0.0012938704634092,8.906558589880776,-0.0006,0.002,0.0,,,0.0,charge,,,,0
3.646424133956675,0.7444986221366477,8.903328065663707,0.74945,2.3354999999999997,1.0,0.1255829040993497,-0.0032305242170682,0.0001032228821768,charge,,,,0
3.772007038056025,1.4902911147367048,8.900097541446637,1.4995,4.669,2.0,0.1255829040993501,-0.00323052421707,0.0003102077592236,charge,,,,0
3.778142530179681,1.490332098512818,8.895995721932882,1.4995,4.67525,3.0,0.0061354921236556,-0.0041018195137549,0.0005171983284614,charge,,,,0
3.784278022303336,1.4903730822889312,8.89189390241913,1.4995,4.6815,4.0,0.0061354921236551,-0.0041018195137532,0.0007241945898905,charge,,,,0
3.7904135144269913,1.4904140660650442,8.887792082905374,1.4995,4.687749999999999,5.0,0.0061354921236556,-0.0041018195137549,0.0009311965435106,charge,,,,0
3.796549006550647,1.4904550498411573,8.883690263391621,1.4995,4.694,6.0,0.0061354921236556,-0.0041018195137532,0.0011382041893219,charge,,,,0
3.8026844986743025,1.4904960336172706,8.879588443877866,1.4995,4.7002500000000005,7.0,0.0061354921236556,-0.0041018195137549,0.0013452175273243,charge,,,,0
3.808819990797958,1.4905370173933836,8.875486624364111,1.4995,4.7065,8.0,0.0061354921236556,-0.0041018195137549,0.0015522365575178,charge,,,,0
3.814955482921613,1.490578001169497,8.871384804850358,1.4995,4.71275,9.0,0.0061354921236551,-0.0041018195137532,0.0017592612799025,charge,,,,0
3.821090975045269,1.49061898494561,8.867282985336603,1.4995,4.719,10.0,0.0061354921236556,-0.0041018195137549,0.0019662916944782,charge,,,,0
3.8246105235606263,1.4906546408397086,8.859962949686672,1.4995,4.7218888888888895,11.0,0.0035195485153574,-0.007320035649931,0.0021733270612615,charge,,,,0
3.828130072075984,1.4906902967338074,8.85264291403674,1.4995,4.724777777777778,12.0,0.0035195485153574,-0.007320035649931,0.0023803673802523,charge,,,,0
3.831649620591341,1.490725952627906,8.84532287838681,1.4995,4.727666666666667,13.0,0.0035195485153574,-0.007320035649931,0.0025874126514507,charge,,,,0
3.8351691691066985,1.4907616085220048,8.838002842736879,1.4995,4.730555555555556,14.0,0.0035195485153574,-0.007320035649931,0.0027944628748565,charge,,,,0
3.838688717622056,1.4907972644161034,8.830682807086948,1.4995,4.733444444444444,15.0,0.0035195485153578,-0.007320035649931,0.0030015180504698,charge,,,,0
3.8422082661374137,1.4908329203102022,8.823362771437017,1.4995,4.7363333333333335,16.0,0.0035195485153574,-0.007320035649931,0.0032085781782907,charge,,,,0
3.845727814652771,1.4908685762043008,8.816042735787086,1.4995,4.739222222222223,17.0,0.0035195485153574,-0.007320035649931,0.0034156432583191,charge,,,,0
