Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time_uniform,dV_dt,dT_dt,SOC,mode,SOC_ECM,V_RC,V_ECM,mode_flag
3.716661969897721,-0.0016299638884642,5.135198053312092,-0.002,0.003,0.0,,,0.0,charge,,,,0
3.875465619565752,0.7561366979021394,5.144346590899136,0.748,2.362,1.0,0.1588036496680307,0.0091485375870448,0.0001047926019463,charge,,,,0
4.034269269233782,1.513903359692743,5.153495128486181,1.498,4.721,2.0,0.1588036496680303,0.0091485375870448,0.0003150569574592,charge,,,,0
4.039101671648899,1.5137248016431906,5.157918027681286,1.4982857142857142,4.737857142857143,3.0,0.0048324024151167,0.0044228991951049,0.000525296513243,charge,,,,0
4.043934074064016,1.513546243593638,5.162340926876392,1.4985714285714289,4.754714285714286,4.0,0.0048324024151176,0.0044228991951058,0.0007355112692976,charge,,,,0
4.048766476479133,1.5133676855440856,5.166763826071497,1.4988571428571429,4.771571428571429,5.0,0.0048324024151167,0.0044228991951049,0.0009457012256232,charge,,,,0
4.053598878894251,1.5131891274945333,5.171186725266602,1.499142857142857,4.788428571428572,6.0,0.0048324024151176,0.0044228991951049,0.0011558663822197,charge,,,,0
4.0584312813093675,1.513010569444981,5.175609624461707,1.499428571428571,4.805285714285715,7.0,0.0048324024151167,0.0044228991951049,0.001366006739087,charge,,,,0
4.063263683724485,1.5128320113954283,5.180032523656813,1.4997142857142858,4.8221428571428575,8.0,0.0048324024151176,0.0044228991951058,0.0015761222962253,charge,,,,0
4.068096086139602,1.512653453345876,5.184455422851918,1.5,4.839,9.0,0.0048324024151167,0.0044228991951049,0.0017862130536344,charge,,,,0
4.071223225313347,1.512494027320055,5.18772242125896,1.5,4.842142857142857,10.0,0.0031271391737455,0.0032669984070423,0.00199628166854,charge,,,,0
4.074350364487094,1.5123346012942338,5.1909894196660025,1.5,4.845285714285715,11.0,0.0031271391737464,0.0032669984070423,0.002206328140942,charge,,,,0
4.077477503660839,1.5121751752684127,5.194256418073045,1.5,4.848428571428571,12.0,0.0031271391737455,0.0032669984070423,0.0024163524708403,charge,,,,0
4.080604642834586,1.5120157492425914,5.197523416480087,1.5,4.851571428571429,13.0,0.0031271391737464,0.0032669984070423,0.0026263546582352,charge,,,,0
4.083731782008331,1.5118563232167703,5.20079041488713,1.5,4.8547142857142855,14.0,0.0031271391737455,0.0032669984070423,0.0028363347031264,charge,,,,0
4.086858921182078,1.5116968971909492,5.204057413294172,1.5,4.857857142857143,15.0,0.0031271391737464,0.0032669984070423,0.003046292605514,charge,,,,0
4.089986060355823,1.5115374711651282,5.207324411701214,1.5,4.861,16.0,0.0031271391737455,0.0032669984070423,0.003256228365398,charge,,,,0
4.092296322425882,1.511783208429149,5.2159292325831235,1.49975,4.8629999999999995,17.0,0.0023102620700585,0.0086048208819091,0.0034661982554576,charge,,,,0
4.09460658449594,1.5120289456931697,5.224534053465032,1.4995,4.865,18.0,0.0023102620700585,0.0086048208819082,0.0036762022756928,charge,,,,0
4.096916846565999,1.5122746829571905,5.23313887434694,1.49925,4.867,19.0,0.0023102620700585,0.0086048208819082,0.0038862404261035,charge,,,,0
4.099227108636057,1.512520420221211,5.241743695228849,1.499,4.869,20.0,0.0023102620700585,0.0086048208819091,0.0040963127066898,charge,,,,0
4.101537370706116,1.5127661574852316,5.250348516110758,1.49875,4.871,21.0,0.0023102620700585,0.0086048208819091,0.0043064191174516,charge,,,,0
4.103847632776175,1.5130118947492524,5.258953336992667,1.4985,4.872999999999999,22.0,0.0023102620700585,0.0086048208819082,0.004516559658389,charge,,,,0
4.106157894846233,1.513257632013273,5.267558157874575,1.49825,4.875,23.0,0.0023102620700585,0.0086048208819082,0.004726734329502,charge,,,,0
4.108468156916292,1.5135033692772937,5.276162978756484,1.498,4.877,24.0,0.0023102620700585,0.0086048208819091,0.0049369431307905,charge,,,,0
4.110832113986564,1.5131786707269597,5.2846433468357565,1.498,4.8792857142857144,25.0,0.0023639570702718,0.0084803680792724,0.0051471068350581,charge,,,,0
4.113196071056835,1.5128539721766256,5.293123714915028,1.498,4.881571428571428,26.0,0.0023639570702718,0.0084803680792715,0.0053572254423049,charge,,,,0
4.115560028127107,1.5125292736262916,5.3016040829943005,1.498,4.883857142857143,27.0,0.0023639570702718,0.0084803680792724,0.0055672989525308,charge,,,,0
4.11792398519738,1.5122045750759576,5.310084451073572,1.498,4.886142857142857,28.0,0.0023639570702727,0.0084803680792715,0.0057773273657358,charge,,,,0
4.120287942267652,1.5118798765256236,5.3185648191528445,1.498,4.888428571428571,29.0,0.0023639570702718,0.0084803680792724,0.0059873106819199,charge,,,,0
4.1226518993379235,1.5115551779752896,5.327045187232116,1.498,4.890714285714285,30.0,0.0023639570702718,0.0084803680792715,0.0061972489010831,charge,,,,0
4.125015856408195,1.5112304794249556,5.3355255553113885,1.498,4.893,31.0,0.0023639570702718,0.0084803680792724,0.0064071420232255,charge,,,,0
4.127170872372627,1.5113203385814968,5.341472054914298,1.498,4.894571428571428,32.0,0.0021550159644316,0.0059464996029099,0.0066170476258062,charge,,,,0
4.129325888337058,1.511410197738038,5.347418554517208,1.498,4.896142857142857,33.0,0.0021550159644307,0.0059464996029099,0.0068269657088254,charge,,,,0
4.1314809043014895,1.5115000568945791,5.353365054120118,1.498,4.897714285714286,34.0,0.0021550159644316,0.0059464996029099,0.007036896272283,charge,,,,0
4.133635920265921,1.51158991605112,5.359311553723029,1.498,4.899285714285714,35.0,0.0021550159644316,0.0059464996029108,0.007246839316179,charge,,,,0
4.135790936230353,1.5116797752076614,5.365258053325939,1.498,4.900857142857142,36.0,0.0021550159644316,0.0059464996029099,0.0074567948405134,charge,,,,0
4.137945952194784,1.5117696343642024,5.371204552928849,1.498,4.902428571428572,37.0,0.0021550159644307,0.0059464996029099,0.0076667628452862,charge,,,,0
4.140100968159215,1.5118594935207437,5.377151052531759,1.498,4.904,38.0,0.0021550159644316,0.0059464996029099,0.0078767433304974,charge,,,,0
4.1421577361841235,1.511641965810856,5.383219192047301,1.4982857142857142,4.906428571428571,39.0,0.0020567680249081,0.0060681395155421,0.0080866936035267,charge,,,,0
4.144214504209031,1.5114244381009685,5.389287331562844,1.4985714285714289,4.908857142857143,40.0,0.0020567680249072,0.006068139515543,0.008296613664374,charge,,,,0
4.146271272233939,1.5112069103910806,5.395355471078386,1.4988571428571429,4.9112857142857145,41.0,0.0020567680249081,0.0060681395155421,0.0085065035130395,charge,,,,0
4.148328040258846,1.510989382681193,5.4014236105939295,1.499142857142857,4.913714285714286,42.0,0.0020567680249072,0.006068139515543,0.008716363149523,charge,,,,0
4.1503848082837544,1.5107718549713054,5.407491750109472,1.499428571428571,4.916142857142857,43.0,0.0020567680249081,0.0060681395155421,0.0089261925738245,charge,,,,0
4.152441576308662,1.5105543272614177,5.413559889625015,1.4997142857142858,4.918571428571429,44.0,0.0020567680249072,0.006068139515543,0.0091359917859442,charge,,,,0
4.15449834433357,1.51033679955153,5.419628029140557,1.5,4.921,45.0,0.0020567680249081,0.0060681395155421,0.0093457607858819,charge,,,,0
4.156422659209289,1.5103996279738818,5.425462527767811,1.4997142857142858,4.922428571428572,46.0,0.001924314875719,0.0058344986272542,0.0095555385119894,charge,,,,0
4.158346974085009,1.5104624563962337,5.4312970263950655,1.499428571428571,4.923857142857143,47.0,0.0019243148757199,0.0058344986272542,0.0097653249642666,charge,,,,0
4.160271288960728,1.5105252848185855,5.43713152502232,1.499142857142857,4.925285714285715,48.0,0.001924314875719,0.0058344986272542,0.0099751201427137,charge,,,,0
4.162195603836448,1.5105881132409371,5.442966023649574,1.4988571428571429,4.926714285714286,49.0,0.0019243148757199,0.0058344986272542,0.0101849240473304,charge,,,,0
4.164119918712167,1.5106509416632892,5.448800522276828,1.4985714285714289,4.928142857142857,50.0,0.001924314875719,0.0058344986272542,0.010394736678117,charge,,,,0
4.166044233587887,1.510713770085641,5.454635020904083,1.4982857142857142,4.929571428571428,51.0,0.0019243148757199,0.0058344986272542,0.0106045580350734,charge,,,,0
4.167968548463606,1.5107765985079928,5.460469519531337,1.498,4.931,52.0,0.001924314875719,0.0058344986272542,0.0108143881181995,charge,,,,0
4.169843883546765,1.5109846565135732,5.467822655638464,1.4982857142857142,4.933428571428571,53.0,0.0018753350831586,0.0073531361071275,0.0110242470982708,charge,,,,0
4.1717192186299235,1.5111927145191535,5.475175791745591,1.4985714285714289,4.935857142857143,54.0,0.0018753350831586,0.0073531361071266,0.0112341349752873,charge,,,,0
4.173594553713082,1.511400772524734,5.4825289278527185,1.4988571428571429,4.938285714285715,55.0,0.0018753350831586,0.0073531361071275,0.0114440517492491,charge,,,,0
4.175469888796241,1.5116088305303144,5.489882063959846,1.499142857142857,4.940714285714286,56.0,0.0018753350831586,0.0073531361071275,0.0116539974201561,charge,,,,0
4.177345223879399,1.511816888535895,5.4972352000669735,1.499428571428571,4.943142857142857,57.0,0.0018753350831586,0.0073531361071275,0.0118639719880083,charge,,,,0
4.179220558962558,1.5120249465414752,5.5045883361741,1.4997142857142858,4.945571428571429,58.0,0.0018753350831586,0.0073531361071266,0.0120739754528057,charge,,,,0
