Voltage_measured,Current_measured,Temperature_measured,Current_load,Voltage_load,Time_uniform,dV_dt,dT_dt,SOC,mode,mode_flag,SOC_ECM,V_RC,V_ECM
4.1969633661004995,-0.0013502877144151,5.114704674958012,0.0004,0.0,0.0,,,0.9999998124600395,discharge,1,0.999999833797076,6.708425364473931e-07,3.8198673649669206
4.196881056436273,-0.0013093692115871,5.099259632208566,0.0004,0.4679999999999999,1.0,-8.230966422662078e-05,-0.0154450427494454,0.9999996306032048,discharge,1,0.9999996726306896,1.288027735779143e-06,3.8198677395359133
4.196798746772047,-0.0012684507087591,5.08381458945912,0.0004,0.936,2.0,-8.23096642257326e-05,-0.0154450427494463,0.9999994544294952,discharge,1,0.9999995165008407,1.8542213723887655e-06,3.8198681596771578
4.1967164371078205,-0.0012275322059311,5.0683695467096745,0.0004,1.404,3.0,-8.230966422662078e-05,-0.0154450427494454,0.999999283938911,discharge,1,0.9999993654075295,2.3719567811284366e-06,3.819868622857401
4.196634127443595,-0.0011866137031031,5.052924503960229,0.0004,1.872,4.0,-8.23096642257326e-05,-0.0154450427494454,0.9999991191314522,discharge,1,0.9999992193507559,2.8436414370976473e-06,3.819869126669278
4.196551817779368,-0.001145695200275,5.037479461210783,0.0004,2.34,5.0,-8.230966422662078e-05,-0.0154450427494463,0.9999989600071189,discharge,1,0.9999990783305198,3.271563208538356e-06,3.8198696688249814
4.196469508115142,-0.001104776697447,5.022034418461337,0.0004,2.808,6.0,-8.23096642257326e-05,-0.0154450427494454,0.9999988065659108,discharge,1,0.9999989423468213,3.6578962990774353e-06,3.8198702471503996
4.196387198450916,-0.0010638581946191,5.006589375711892,0.0004,3.276,7.0,-8.230966422662078e-05,-0.0154450427494454,0.9999986588078285,discharge,1,0.9999988113996604,4.0047068947496375e-06,3.8198708595794217
4.19630488878669,-0.0010229396917911,4.991144332962445,0.0004,3.744,8.0,-8.23096642257326e-05,-0.0154450427494463,0.9999985167328712,discharge,1,0.999998685489037,4.313958530468264e-06,3.81987150414862
4.196222579122463,-0.0009820211889631,4.975699290213,0.0004,4.212,9.0,-8.230966422662078e-05,-0.0154450427494454,0.9999983803410392,discharge,1,0.9999985646149513,4.587517189882029e-06,3.8198721789920365
4.182862603882153,-0.071902964270555,4.96584507958635,0.0718,4.159357142857143,10.0,-0.0133599752403101,-0.0098542106266501,0.999988393818224,discharge,1,0.9999897142915888,4.008203902469003e-05,3.818427784921029
4.169502628641842,-0.1428239073521469,4.9559908689597,0.1432,4.106714285714285,11.0,-0.013359975240311,-0.0098542106266501,0.999968557164425,discharge,1,0.9999721345189495,0.00010904769545980696,3.8169592999506428
4.156142653401532,-0.2137448504337389,4.9461366583330495,0.2146,4.0540714285714285,12.0,-0.0133599752403101,-0.0098542106266501,0.9999388703796426,discharge,1,0.9999458252970335,0.0002098215919436987,3.8154683690126054
4.142782678161222,-0.2846657935153308,4.9362824477063985,0.286,4.001428571428571,13.0,-0.0133599752403101,-0.009854210626651,0.9998993334638766,discharge,1,0.9999107866258407,0.0003408234489399043,3.813956545514134
4.129422702920912,-0.3555867365969227,4.926428237079748,0.3574,3.948785714285714,14.0,-0.0133599752403101,-0.0098542106266501,0.999849946417127,discharge,1,0.9998670185053711,0.0005005514974931685,3.812425295454444
4.1160627276806006,-0.4265076796785146,4.916574026453098,0.4288,3.896142857142857,15.0,-0.013359975240311,-0.0098542106266501,0.9997907092393938,discharge,1,0.9998145209356247,0.0006875785787098064,3.810876001341494
4.10270275244029,-0.4974286227601066,4.906719815826448,0.5002000000000001,3.8435,16.0,-0.0133599752403101,-0.0098542106266501,0.9997216219306772,discharge,1,0.9997532939166016,0.0009005484370215452,3.809309965918694
4.08934277719998,-0.5683495658416985,4.896865605199798,0.5716,3.790857142857143,17.0,-0.0133599752403101,-0.0098542106266501,0.9996426844909768,discharge,1,0.9996833374483017,0.0011381721976053989,3.8077284157117846
4.075982801959669,-0.6392705089232904,4.887011394573148,0.643,3.7382142857142857,18.0,-0.013359975240311,-0.0098542106266501,0.9995538969202932,discharge,1,0.9996046515307251,0.0013992250188104372,3.8061325044044154
4.062622826719359,-0.7101914520048824,4.8771571839464976,0.7144,3.685571428571429,19.0,-0.0133599752403101,-0.0098542106266501,0.9994552592186258,discharge,1,0.9995172361638717,0.0016825429108968512,3.8045233160516054
4.049262851479049,-0.7811123950864743,4.8673029733198465,0.7858,3.6329285714285713,20.0,-0.0133599752403101,-0.009854210626651,0.9993467713859748,discharge,1,0.9994210913477415,0.0019870197128246795,3.8029018681389566
