Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time_uniform,dV_dt,dT_dt,SOC,mode,mode_flag,SOC_ECM,V_RC,V_ECM
3.4246908754855316,-0.0017281308754286,8.87729954678877,-0.0006,0.002,0.0,,,0.0,charge,0,,,
3.5484655997447123,0.7443652134249015,8.860572999460896,0.74945,2.291,1.0,0.1237747242591806,-0.0167265473278739,0.0001031440392429,charge,0,,,
3.672240324003893,1.4904585577252314,8.843846452133024,1.4995,4.58,2.0,0.1237747242591806,-0.0167265473278721,0.0003101521722603,charge,0,,,
3.678761793388583,1.4907848254144371,8.836580550597956,1.4995,4.590857142857143,3.0,0.00652146938469,-0.0072659015350673,0.0005172056202346,charge,0,,,
3.685283262773273,1.491111093103643,8.829314649062887,1.4995,4.601714285714285,4.0,0.0065214693846895,-0.0072659015350691,0.0007243043831656,charge,0,,,
3.6918047321579626,1.4914373607928488,8.82204874752782,1.4995,4.612571428571428,5.0,0.00652146938469,-0.0072659015350673,0.0009314484610535,charge,0,,,
3.698326201542652,1.4917636284820548,8.814782845992752,1.4995,4.623428571428572,6.0,0.0065214693846895,-0.0072659015350673,0.0011386378538982,charge,0,,,
3.704847670927342,1.4920898961712603,8.807516944457685,1.4995,4.634285714285714,7.0,0.00652146938469,-0.0072659015350673,0.0013458725616998,charge,0,,,
3.711369140312032,1.4924161638604665,8.800251042922616,1.4995,4.645142857142857,8.0,0.0065214693846895,-0.0072659015350691,0.0015531525844582,charge,0,,,
3.7178906096967217,1.4927424315496722,8.792985141387549,1.4995,4.656,9.0,0.00652146938469,-0.0072659015350673,0.0017604779221734,charge,0,,,
3.722781723104971,1.4924587377465022,8.787963419361656,1.4995,4.660166666666666,10.0,0.0048911134082492,-0.0050217220258925,0.0019677638579716,charge,0,,,
3.72767283651322,1.492175043943332,8.782941697335763,1.4995,4.664333333333333,11.0,0.0048911134082487,-0.0050217220258925,0.0021750103918526,charge,0,,,
3.732563949921469,1.4918913501401618,8.777919975309871,1.4995,4.6685,12.0,0.0048911134082492,-0.0050217220258925,0.0023822175238165,charge,0,,,
3.737455063329718,1.4916076563369918,8.772898253283977,1.4995,4.672666666666666,13.0,0.0048911134082492,-0.0050217220258943,0.0025893852538633,charge,0,,,
3.742346176737967,1.4913239625338215,8.767876531258084,1.4995,4.676833333333334,14.0,0.0048911134082487,-0.0050217220258925,0.002796513581993,charge,0,,,
3.747237290146216,1.4910402687306517,8.762854809232191,1.4995,4.681,15.0,0.0048911134082492,-0.0050217220258925,0.0030036025082056,charge,0,,,
3.7507867654657865,1.4910308968842876,8.757696356128289,1.4995,4.684714285714286,16.0,0.0035494753195703,-0.0051584531039026,0.0032106901327728,charge,0,,,
3.7543362407853578,1.4910215250379235,8.752537903024386,1.4995,4.688428571428571,17.0,0.0035494753195708,-0.0051584531039026,0.0034177764556948,charge,0,,,
3.757885716104928,1.4910121531915597,8.747379449920484,1.4995,4.692142857142857,18.0,0.0035494753195703,-0.0051584531039026,0.0036248614769714,charge,0,,,
3.7614351914244986,1.4910027813451956,8.74222099681658,1.4995,4.695857142857143,19.0,0.0035494753195708,-0.0051584531039043,0.0038319451966027,charge,0,,,
3.764984666744069,1.4909934094988315,8.737062543712677,1.4995,4.699571428571429,20.0,0.0035494753195703,-0.0051584531039026,0.0040390276145886,charge,0,,,
3.76853414206364,1.4909840376524677,8.731904090608774,1.4995,4.703285714285714,21.0,0.0035494753195708,-0.0051584531039026,0.0042461087309292,charge,0,,,
3.77208361738321,1.4909746658061036,8.726745637504871,1.4995,4.707,22.0,0.0035494753195703,-0.0051584531039026,0.0044531885456245,charge,0,,,
3.775702649642077,1.4906325860433811,8.719852108642556,1.4995,4.711166666666666,23.0,0.0036190322588662,-0.0068935288623155,0.0046602208492417,charge,0,,,
3.7793216819009423,1.4902905062806584,8.71295857978024,1.4995,4.715333333333334,24.0,0.0036190322588662,-0.0068935288623155,0.0048672056417806,charge,0,,,
3.782940714159809,1.4899484265179357,8.706065050917925,1.4995,4.7195,25.0,0.0036190322588662,-0.0068935288623155,0.0050741429232415,charge,0,,,
3.7865597464186753,1.4896063467552132,8.699171522055611,1.4995,4.7236666666666665,26.0,0.0036190322588662,-0.0068935288623137,0.0052810326936241,charge,0,,,
3.7901787786775416,1.4892642669924907,8.692277993193295,1.4995,4.727833333333334,27.0,0.0036190322588662,-0.0068935288623155,0.0054878749529286,charge,0,,,
3.793797810936408,1.488922187229768,8.68538446433098,1.4995,4.732,28.0,0.0036190322588662,-0.0068935288623155,0.005694669701155,charge,0,,,
3.796594311780156,1.48901525182765,8.68189972212025,1.4995,4.733857142857143,29.0,0.0027965008437478,-0.0034847422107304,0.00590147737502,charge,0,,,
3.799390812623903,1.489108316425532,8.67841497990952,1.4995,4.735714285714286,30.0,0.0027965008437478,-0.0034847422107286,0.0061082979745235,charge,0,,,
3.8021873134676514,1.489201381023414,8.67493023769879,1.4995,4.737571428571429,31.0,0.0027965008437478,-0.0034847422107304,0.0063151314996656,charge,0,,,
3.8049838143114,1.489294445621296,8.67144549548806,1.4995,4.739428571428571,32.0,0.0027965008437482,-0.0034847422107304,0.0065219779504464,charge,0,,,
3.807780315155147,1.489387510219178,8.66796075327733,1.4995,4.7412857142857145,33.0,0.0027965008437478,-0.0034847422107304,0.0067288373268657,charge,0,,,
3.8105768159988953,1.48948057481706,8.6644760110666,1.4995,4.743142857142857,34.0,0.0027965008437478,-0.0034847422107286,0.0069357096289236,charge,0,,,
3.813373316842643,1.489573639414942,8.66099126885587,1.4995,4.745,35.0,0.0027965008437478,-0.0034847422107304,0.0071425948566202,charge,0,,,
3.816328828129784,1.489904621661882,8.649684994468448,1.4995,4.7491666666666665,36.0,0.0029555112871406,-0.0113062743874223,0.0073495260540732,charge,0,,,
3.819284339416924,1.4902356039088218,8.638378720081025,1.4995,4.753333333333333,37.0,0.0029555112871402,-0.0113062743874223,0.0075565032212827,charge,0,,,
3.8222398507040647,1.490566586155762,8.627072445693603,1.4995,4.7575,38.0,0.0029555112871406,-0.0113062743874223,0.0077635263582488,charge,0,,,
3.825195361991206,1.490897568402702,8.61576617130618,1.4995,4.761666666666667,39.0,0.0029555112871406,-0.0113062743874223,0.0079705954649714,charge,0,,,
3.8281508732783456,1.491228550649642,8.604459896918758,1.4995,4.765833333333333,40.0,0.0029555112871402,-0.0113062743874223,0.0081777105414505,charge,0,,,
3.8311063845654862,1.4915595328965818,8.593153622531336,1.4995,4.77,41.0,0.0029555112871406,-0.0113062743874223,0.0083848715876862,charge,0,,,
3.833473755354421,1.4916530189125414,8.587068816099023,1.4995,4.771857142857143,42.0,0.0023673707889346,-0.0060848064323124,0.0085920456180907,charge,0,,,
3.835841126143356,1.4917465049285012,8.58098400966671,1.4995,4.773714285714285,43.0,0.0023673707889351,-0.0060848064323142,0.0087992326326641,charge,0,,,
3.8382084969322903,1.4918399909444608,8.574899203234397,1.4995,4.775571428571428,44.0,0.0023673707889346,-0.0060848064323124,0.0090064326314064,charge,0,,,
3.8405758677212254,1.491933476960421,8.568814396802082,1.4995,4.777428571428572,45.0,0.0023673707889346,-0.0060848064323142,0.0092136456143176,charge,0,,,
3.84294323851016,1.4920269629763805,8.56272959036977,1.4995,4.779285714285715,46.0,0.0023673707889346,-0.0060848064323124,0.0094208715813976,charge,0,,,
3.845310609299095,1.49212044899234,8.556644783937456,1.4995,4.781142857142857,47.0,0.0023673707889351,-0.0060848064323142,0.0096281105326465,charge,0,,,
3.84767798008803,1.4922139350082997,8.550559977505143,1.4995,4.783,48.0,0.0023673707889346,-0.0060848064323124,0.0098353624680644,charge,0,,,
3.8502387688144584,1.4918984847356822,8.544859244449768,1.4995,4.785166666666667,49.0,0.0025607887264285,-0.0057007330553755,0.0100425705909443,charge,0,,,
3.852799557540887,1.4915830344630647,8.539158511394392,1.4995,4.787333333333334,50.0,0.0025607887264285,-0.0057007330553755,0.0102497349012864,charge,0,,,
3.8553603462673154,1.4912675841904472,8.533457778339017,1.4995,4.7895,51.0,0.0025607887264285,-0.0057007330553755,0.0104568553990906,charge,0,,,
3.857921134993744,1.4909521339178298,8.527757045283643,1.4995,4.791666666666667,52.0,0.0025607887264285,-0.0057007330553737,0.010663932084357,charge,0,,,
3.860481923720173,1.4906366836452123,8.522056312228267,1.4995,4.793833333333334,53.0,0.0025607887264285,-0.0057007330553755,0.0108709649570855,charge,0,,,
3.863042712446601,1.4903212333725948,8.516355579172892,1.4995,4.796,54.0,0.0025607887264285,-0.0057007330553755,0.0110779540172761,charge,0,,,
3.8650274512385834,1.490259618441361,8.514679077112497,1.4995,4.797714285714286,55.0,0.0019847387919824,-0.0016765020603948,0.0112849345198374,charge,0,,,
3.8670121900305654,1.4901980035101272,8.5130025750521,1.4995,4.799428571428572,56.0,0.001984738791982,-0.0016765020603966,0.0114919064647694,charge,0,,,
3.868996928822548,1.4901363885788934,8.511326072991706,1.4995,4.801142857142858,57.0,0.0019847387919824,-0.0016765020603948,0.011698869852072,charge,0,,,
3.87098166761453,1.4900747736476596,8.50964957093131,1.4995,4.8028571428571425,58.0,0.001984738791982,-0.0016765020603948,0.0119058246817453,charge,0,,,
3.872966406406512,1.4900131587164258,8.507973068870916,1.4995,4.804571428571428,59.0,0.0019847387919824,-0.0016765020603948,0.0121127709537893,charge,0,,,
3.8749511451984944,1.489951543785192,8.50629656681052,1.4995,4.806285714285714,60.0,0.001984738791982,-0.0016765020603966,0.0123197086682039,charge,0,,,
3.876935883990477,1.4898899288539582,8.504620064750124,1.4995,4.808,61.0,0.0019847387919824,-0.0016765020603948,0.0125266378249891,charge,0,,,
3.8791138242041017,1.4902948745177558,8.50067203451562,1.4995,4.8101666666666665,62.0,0.0021779402136248,-0.003948030234504,0.0127336232242277,charge,0,,,
