Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time_uniform,dV_dt,dT_dt,SOC,mode,SOC_ECM,V_RC,V_ECM,mode_flag
3.716404165353485,-0.0034484184389988,6.096626601869999,0.0,0.003,0.0,,,0.0,charge,,,,0
3.8770335367064144,0.7541594985712544,6.09052880593965,0.75,2.386,1.0,0.1606293713529294,-0.0060977959303487,0.0001042654277961,charge,,,,0
4.037662908059344,1.5117674155815075,6.084431010009302,1.5,4.769,2.0,0.1606293713529298,-0.0060977959303478,0.0003142331244046,charge,,,,0
4.042247079133488,1.5114819115996854,6.088517707426137,1.5,4.7785,3.0,0.0045841710741436,0.0040866974168345,0.0005241611676824,charge,,,,0
4.046831250207632,1.511196407617863,6.092604404842972,1.5,4.788,4.0,0.0045841710741436,0.0040866974168354,0.0007340495576293,charge,,,,0
4.051415421281775,1.5109109036360409,6.096691102259808,1.5,4.7975,5.0,0.0045841710741436,0.0040866974168354,0.0009438982942454,charge,,,,0
4.055999592355919,1.5106253996542187,6.100777799676642,1.5,4.807,6.0,0.0045841710741436,0.0040866974168345,0.0011537073775307,charge,,,,0
4.060583763430063,1.5103398956723966,6.104864497093477,1.5,4.8165,7.0,0.0045841710741445,0.0040866974168345,0.0013634768074852,charge,,,,0
4.065167934504207,1.5100543916905744,6.108951194510312,1.5,4.826,8.0,0.0045841710741436,0.0040866974168354,0.0015732065841089,charge,,,,0
4.069752105578351,1.509768887708752,6.1130378919271475,1.5,4.8355,9.0,0.0045841710741436,0.0040866974168354,0.0017828967074018,charge,,,,0
4.074336276652494,1.50948338372693,6.117124589343982,1.5,4.845,10.0,0.0045841710741436,0.0040866974168345,0.0019925471773639,charge,,,,0
4.077355757524593,1.509830518156682,6.122029179837037,1.5,4.847625,11.0,0.0030194808720986,0.0049045904930551,0.0022022458604412,charge,,,,0
4.080375238396693,1.510177652586434,6.1269337703300915,1.5,4.85025,12.0,0.0030194808720995,0.0049045904930542,0.0024119927566337,charge,,,,0
4.083394719268791,1.5105247870161862,6.131838360823146,1.5,4.852875,13.0,0.0030194808720986,0.0049045904930542,0.0026217878659416,charge,,,,0
4.08641420014089,1.5108719214459383,6.136742951316201,1.5,4.855499999999999,14.0,0.0030194808720986,0.0049045904930551,0.0028316311883646,charge,,,,0
4.089433681012989,1.5112190558756906,6.141647541809256,1.5,4.858124999999999,15.0,0.0030194808720986,0.0049045904930551,0.0030415227239029,charge,,,,0
4.0924531618850875,1.5115661903054427,6.14655213230231,1.5,4.8607499999999995,16.0,0.0030194808720986,0.0049045904930542,0.0032514624725564,charge,,,,0
4.095472642757187,1.5119133247351948,6.1514567227953645,1.5,4.863375,17.0,0.0030194808720995,0.0049045904930542,0.0034614504343252,charge,,,,0
4.098492123629286,1.512260459164947,6.15636131328842,1.5,4.866,18.0,0.0030194808720986,0.0049045904930551,0.0036714866092092,charge,,,,0
4.1014640336650166,1.5121239367628991,6.1617934156188765,1.5,4.868428571428571,19.0,0.0029719100357308,0.0054321023304568,0.0038815038226485,charge,,,,0
4.1044359437007465,1.5119874143608514,6.1672255179493325,1.5,4.870857142857143,20.0,0.0029719100357299,0.0054321023304559,0.0040915020746431,charge,,,,0
4.107407853736477,1.5118508919588036,6.172657620279789,1.5,4.873285714285714,21.0,0.0029719100357308,0.0054321023304568,0.0043014813651929,charge,,,,0
4.110379763772208,1.5117143695567556,6.178089722610246,1.5,4.8757142857142854,22.0,0.0029719100357308,0.0054321023304568,0.004511441694298,charge,,,,0
4.113351673807939,1.511577847154708,6.183521824940703,1.5,4.878142857142857,23.0,0.0029719100357308,0.0054321023304568,0.0047213830619584,charge,,,,0
4.116323583843669,1.51144132475266,6.188953927271159,1.5,4.880571428571429,24.0,0.0029719100357299,0.0054321023304559,0.004931305468174,charge,,,,0
4.1192954938794,1.5113048023506124,6.194386029601616,1.5,4.883,25.0,0.0029719100357308,0.0054321023304568,0.005141208912945,charge,,,,0
4.121613096258434,1.5109043339429034,6.201266332994084,1.49975,4.885625,26.0,0.0023176023790343,0.0068803033924682,0.0053510567371037,charge,,,,0
4.1239306986374675,1.5105038655351943,6.208146636386552,1.4995,4.88825,27.0,0.0023176023790334,0.0068803033924673,0.0055608489406502,charge,,,,0
4.126248301016502,1.510103397127485,6.21502693977902,1.49925,4.890875,28.0,0.0023176023790343,0.0068803033924682,0.0057705855235846,charge,,,,0
4.128565903395536,1.5097029287197763,6.221907243171488,1.499,4.8934999999999995,29.0,0.0023176023790343,0.0068803033924682,0.0059802664859068,charge,,,,0
4.1308835057745705,1.5093024603120675,6.2287875465639555,1.49875,4.896125,30.0,0.0023176023790343,0.0068803033924673,0.0061898918276168,charge,,,,0
