Voltage_measured,Current_measured,Temperature_measured,Current_load,Voltage_load,Time_uniform,dV_dt,dT_dt,SOC,mode
4.188722662834883,-0.0020011833376275,5.382629103582618,0.0004,0.0,0.0,,,0.9999997220578698,discharge
4.188718521613822,-0.0020757159676619,5.3863823579920265,0.0004,0.4671111111111111,1.0,-4.141221061182421e-06,0.0037532544094087,0.9999994337639854,discharge
4.188714380392761,-0.0021502485976964,5.390135612401435,0.0004,0.9342222222222222,2.0,-4.141221061182421e-06,0.0037532544094087,0.9999991351183468,discharge
4.1887102391717,-0.0022247812277309,5.393888866810844,0.0004,1.401333333333333,3.0,-4.141221061182421e-06,0.0037532544094087,0.999998826120954,discharge
4.1887060979506385,-0.0022993138577654,5.397642121220253,0.0004,1.8684444444444444,4.0,-4.141221061182421e-06,0.0037532544094087,0.9999985067718071,discharge
4.1887019567295765,-0.0023738464877999,5.4013953756296615,0.0004,2.3355555555555556,5.0,-4.141221062070599e-06,0.0037532544094087,0.9999981770709061,discharge
4.188697815508515,-0.0024483791178344,5.40514863003907,0.0004,2.802666666666666,6.0,-4.141221061182421e-06,0.0037532544094087,0.9999978370182508,discharge
4.188693674287454,-0.0025229117478689,5.408901884448479,0.0004,3.2697777777777777,7.0,-4.141221061182421e-06,0.0037532544094087,0.9999974866138414,discharge
4.188689533066393,-0.0025974443779034,5.412655138857888,0.0004,3.7368888888888887,8.0,-4.141221061182421e-06,0.0037532544094087,0.9999971258576777,discharge
4.188685391845332,-0.0026719770079379,5.416408393267297,0.0004,4.204,9.0,-4.141221061182421e-06,0.0037532544094087,0.99999675474976,discharge
4.172695233973744,-0.0696658410905922,5.419484521815582,0.0669066666666666,4.1548,10.0,-0.0159901578715873,0.0030761285482849,0.9999870789384975,discharge
4.156705076102158,-0.1366597051732466,5.422560650363867,0.1334133333333333,4.1056,11.0,-0.0159901578715864,0.0030761285482849,0.99996809842389,discharge
4.140714918230571,-0.203653569255901,5.425636778912152,0.19992,4.0564,12.0,-0.0159901578715873,0.0030761285482849,0.9999398132059378,discharge
4.124724760358984,-0.2706474333385554,5.4287129074604366,0.2664266666666667,4.0072,13.0,-0.0159901578715864,0.0030761285482849,0.9999022232846408,discharge
4.108734602487397,-0.3376412974212097,5.4317890360087215,0.3329333333333333,3.958,14.0,-0.0159901578715873,0.0030761285482849,0.9998553286599989,discharge
4.0927444446158106,-0.4046351615038641,5.4348651645570065,0.39944,3.9088,15.0,-0.0159901578715864,0.0030761285482849,0.9997991293320123,discharge
4.076754286744223,-0.4716290255865185,5.4379412931052915,0.4659466666666667,3.8596,16.0,-0.0159901578715873,0.0030761285482849,0.9997336253006809,discharge
4.060764128872636,-0.5386228896691728,5.4410174216535765,0.5324533333333333,3.8104,17.0,-0.0159901578715873,0.0030761285482849,0.9996588165660046,discharge
4.0447739710010495,-0.6056167537518272,5.4440935502018615,0.59896,3.7612,18.0,-0.0159901578715864,0.0030761285482849,0.9995747031279835,discharge
4.028783813129462,-0.6726106178344816,5.4471696787501465,0.6654666666666668,3.712,19.0,-0.0159901578715873,0.0030761285482849,0.9994812849866176,discharge
4.012793655257876,-0.739604481917136,5.4502458072984314,0.7319733333333334,3.6628,20.0,-0.0159901578715864,0.0030761285482849,0.9993785621419069,discharge
3.996803497386289,-0.8065983459997903,5.453321935846716,0.7984800000000001,3.6136,21.0,-0.0159901578715873,0.0030761285482849,0.9992665345938514,discharge
3.9808133395147016,-0.8735922100824447,5.456398064395001,0.8649866666666668,3.5644,22.0,-0.0159901578715868,0.0030761285482849,0.9991452023424511,discharge
3.964823181643115,-0.9405860741650992,5.459474192943286,0.9314933333333334,3.5152,23.0,-0.0159901578715868,0.0030761285482849,0.9990145653877058,discharge
