Voltage_measured,Current_measured,Temperature_measured,Current_load,Voltage_load,Time_uniform,dV_dt,dT_dt,SOC,mode
4.170406220123355,0.000360115624429,6.099330518078865,0.0004,0.0,0.0,,,1.0,discharge
4.170332287757406,0.0001546092261514,6.10084322613949,0.0004,0.4649999999999999,1.0,-7.393236594932517e-05,0.0015127080606243,1.0,discharge
4.170258355391456,-5.0897172126111105e-05,6.102355934200114,0.0004,0.93,2.0,-7.393236594932517e-05,0.0015127080606243,1.0,discharge
4.170184423025506,-0.0002564035704036,6.103868642260738,0.0004,1.395,3.0,-7.393236595021335e-05,0.0015127080606243,1.0,discharge
4.170110490659557,-0.0004619099686812,6.1053813503213625,0.0004,1.86,4.0,-7.393236594932517e-05,0.0015127080606243,0.9999999646547416,discharge
4.170036558293607,-0.0006674163669587,6.106894058381988,0.0004,2.3249999999999997,5.0,-7.393236594932517e-05,0.0015127080606252,0.999999871958024,discharge
4.169962625927658,-0.0008729227652363,6.108406766442612,0.0004,2.79,6.0,-7.393236594932517e-05,0.0015127080606243,0.999999750718751,discharge
4.169888693561708,-0.0010784291635138,6.109919474503236,0.0004,3.255,7.0,-7.393236595021335e-05,0.0015127080606243,0.9999996009369228,discharge
4.169814761195759,-0.0012839355617914,6.111432182563861,0.0004,3.72,8.0,-7.393236594932517e-05,0.0015127080606243,0.9999994226125392,discharge
4.169740828829809,-0.001489441960069,6.112944890624485,0.0004,4.185,9.0,-7.393236594932517e-05,0.0015127080606243,0.9999992157456002,discharge
4.156260087291247,-0.067922979578143,6.115102833147698,0.0669733333333333,4.133666666666667,10.0,-0.0134807415385624,0.0021579425232127,0.9999897819984366,discharge
4.142779345752683,-0.1343565171962171,6.117260775670911,0.1335466666666666,4.082333333333333,11.0,-0.0134807415385633,0.0021579425232136,0.9999711213710483,discharge
4.129298604214121,-0.2007900548142911,6.119418718194124,0.20012,4.031,12.0,-0.0134807415385624,0.0021579425232127,0.9999432338634352,discharge
4.1158178626755575,-0.2672235924323652,6.121576660717337,0.2666933333333333,3.9796666666666662,13.0,-0.0134807415385633,0.0021579425232127,0.9999061194755974,discharge
4.102337121136995,-0.3336571300504392,6.123734603240551,0.3332666666666666,3.928333333333333,14.0,-0.0134807415385624,0.0021579425232136,0.9998597782075348,discharge
4.088856379598432,-0.4000906676685133,6.125892545763763,0.39984,3.877,15.0,-0.0134807415385633,0.0021579425232127,0.9998042100592475,discharge
4.075375638059869,-0.4665242052865873,6.128050488286976,0.4664133333333333,3.8256666666666663,16.0,-0.0134807415385624,0.0021579425232127,0.9997394150307355,discharge
4.061894896521306,-0.5329577429046614,6.13020843081019,0.5329866666666666,3.7743333333333338,17.0,-0.0134807415385633,0.0021579425232136,0.9996653931219986,discharge
4.048414154982743,-0.5993912805227355,6.132366373333403,0.59956,3.723,18.0,-0.0134807415385624,0.0021579425232127,0.9995821443330372,discharge
4.03493341344418,-0.6658248181408095,6.134524315856615,0.6661333333333334,3.6716666666666664,19.0,-0.0134807415385633,0.0021579425232127,0.999489668663851,discharge
4.021452671905617,-0.7322583557588835,6.136682258379829,0.7327066666666666,3.6203333333333334,20.0,-0.0134807415385624,0.0021579425232136,0.99938796611444,discharge
4.007971930367054,-0.7986918933769576,6.138840200903042,0.79928,3.569,21.0,-0.0134807415385633,0.0021579425232127,0.9992770366848044,discharge
3.994491188828491,-0.8651254309950317,6.140998143426255,0.8658533333333334,3.5176666666666665,22.0,-0.0134807415385624,0.0021579425232127,0.9991568803749439,discharge
3.9810104472899286,-0.9315589686131056,6.143156085949468,0.9324266666666666,3.4663333333333335,23.0,-0.0134807415385629,0.0021579425232136,0.9990274971848587,discharge
3.9675297057513657,-0.9979925062311796,6.145314028472681,0.999,3.415,24.0,-0.0134807415385629,0.0021579425232127,0.9988888871145488,discharge
3.9658226737454334,-0.9979139997200897,6.147883661364031,0.999,3.414142857142857,25.0,-0.0017070320059322,0.0025696328913502,0.9987502879479211,discharge
3.964115641739501,-0.9978354932089996,6.1504532942553825,0.999,3.4132857142857143,26.0,-0.0017070320059322,0.0025696328913511,0.9986116996849754,discharge
3.962408609733569,-0.9977569866979096,6.153022927146733,0.999,3.4124285714285714,27.0,-0.0017070320059322,0.0025696328913502,0.9984731223257118,discharge
3.9607015777276366,-0.9976784801868196,6.155592560038083,0.999,3.4115714285714285,28.0,-0.0017070320059322,0.0025696328913502,0.9983345558701303,discharge
3.958994545721704,-0.9975999736757296,6.158162192929433,0.999,3.4107142857142856,29.0,-0.0017070320059322,0.0025696328913502,0.9981960003182309,discharge
3.957287513715772,-0.9975214671646396,6.160731825820784,0.999,3.4098571428571427,30.0,-0.0017070320059322,0.0025696328913511,0.9980574556700136,discharge
3.95558048170984,-0.9974429606535496,6.163301458712135,0.999,3.4090000000000003,31.0,-0.0017070320059322,0.0025696328913502,0.9979189219254784,discharge
3.953873449703907,-0.9973644541424596,6.165871091603485,0.999,3.408142857142858,32.0,-0.0017070320059326,0.0025696328913502,0.9977803990846252,discharge
3.952166417697975,-0.9972859476313696,6.168440724494836,0.999,3.4072857142857145,33.0,-0.0017070320059322,0.0025696328913511,0.9976418871474542,discharge
3.9504593856920422,-0.9972074411202796,6.171010357386186,0.999,3.4064285714285716,34.0,-0.0017070320059322,0.0025696328913502,0.9975033861139653,discharge
3.9487523536861104,-0.9971289346091896,6.173579990277537,0.999,3.4055714285714287,35.0,-0.0017070320059322,0.0025696328913502,0.9973648959841585,discharge
3.947045321680178,-0.9970504280980996,6.176149623168887,0.999,3.404714285714286,36.0,-0.0017070320059322,0.0025696328913502,0.9972264167580337,discharge
3.945338289674246,-0.9969719215870096,6.178719256060238,0.999,3.403857142857143,37.0,-0.0017070320059322,0.0025696328913511,0.9970879484355911,discharge
3.9436312576683137,-0.9968934150759196,6.181288888951588,0.999,3.403,38.0,-0.0017070320059322,0.0025696328913502,0.9969494910168305,discharge
3.9422137400292874,-0.9968649434127624,6.186272065615138,0.999,3.401923076923077,39.0,-0.0014175176390263,0.0049831766635497,0.9968110375524677,discharge
3.9407962223902615,-0.9968364717496054,6.191255242278687,0.999,3.4008461538461536,40.0,-0.0014175176390258,0.0049831766635488,0.9966725880425025,discharge
3.939378704751235,-0.9968080000864484,6.196238418942237,0.999,3.399769230769231,41.0,-0.0014175176390263,0.0049831766635497,0.9965341424869348,discharge
3.9379611871122098,-0.9967795284232912,6.2012215956057855,0.999,3.3986923076923077,42.0,-0.0014175176390258,0.0049831766635488,0.996395700885765,discharge
3.936543669473183,-0.9967510567601344,6.206204772269335,0.999,3.3976153846153845,43.0,-0.0014175176390263,0.0049831766635497,0.9962572632389927,discharge
3.935126151834157,-0.9967225850969772,6.211187948932884,0.999,3.3965384615384613,44.0,-0.0014175176390258,0.0049831766635488,0.9961188295466181,discharge
3.933708634195131,-0.9966941134338202,6.216171125596434,0.999,3.3954615384615385,45.0,-0.0014175176390263,0.0049831766635497,0.9959803998086412,discharge
3.932291116556105,-0.9966656417706632,6.221154302259983,0.999,3.3943846153846153,46.0,-0.0014175176390258,0.0049831766635488,0.9958419740250619,discharge
3.930873598917078,-0.9966371701075062,6.226137478923532,0.999,3.393307692307692,47.0,-0.0014175176390263,0.0049831766635497,0.9957035521958804,discharge
3.929456081278053,-0.9966086984443492,6.231120655587081,0.999,3.392230769230769,48.0,-0.0014175176390258,0.0049831766635488,0.9955651343210964,discharge
3.9280385636390265,-0.996580226781192,6.236103832250631,0.999,3.391153846153846,49.0,-0.0014175176390263,0.0049831766635497,0.9954267204007101,discharge
3.9266210460000006,-0.996551755118035,6.24108700891418,0.999,3.390076923076923,50.0,-0.0014175176390258,0.0049831766635488,0.9952883104347215,discharge
3.9252035283609743,-0.996523283454878,6.24607018557773,0.999,3.389,51.0,-0.0014175176390263,0.0049831766635497,0.9951499044231306,discharge
3.9241020262804702,-0.996519676047034,6.25071023567175,0.999,3.387785714285714,52.0,-0.0011015020805036,0.0046400500940206,0.9950114989125685,discharge
3.923000524199967,-0.99651606863919,6.255350285765771,0.999,3.386571428571429,53.0,-0.0011015020805031,0.0046400500940206,0.9948730939030352,discharge
3.921899022119464,-0.996512461231346,6.259990335859792,0.999,3.3853571428571425,54.0,-0.0011015020805036,0.0046400500940206,0.9947346893945309,discharge
3.92079752003896,-0.996508853823502,6.264630385953812,0.999,3.384142857142857,55.0,-0.0011015020805036,0.0046400500940206,0.9945962853870555,discharge
3.919696017958457,-0.996505246415658,6.269270436047833,0.999,3.3829285714285713,56.0,-0.0011015020805031,0.0046400500940206,0.9944578818806088,discharge
3.918594515877954,-0.996501639007814,6.273910486141854,0.999,3.3817142857142857,57.0,-0.0011015020805036,0.0046400500940206,0.994319478875191,discharge
3.9174930137974497,-0.99649803159997,6.2785505362358744,0.999,3.3804999999999996,58.0,-0.0011015020805036,0.0046400500940206,0.9941810763708022,discharge
3.9163915117169465,-0.996494424192126,6.283190586329896,0.999,3.379285714285714,59.0,-0.0011015020805031,0.0046400500940215,0.9940426743674422,discharge
3.915290009636443,-0.996490816784282,6.287830636423917,0.999,3.3780714285714284,60.0,-0.0011015020805036,0.0046400500940206,0.993904272865111,discharge
3.91418850755594,-0.996487209376438,6.292470686517937,0.999,3.376857142857143,61.0,-0.0011015020805031,0.0046400500940206,0.9937658718638087,discharge
3.913087005475436,-0.996483601968594,6.297110736611958,0.999,3.375642857142857,62.0,-0.0011015020805036,0.0046400500940206,0.9936274713635354,discharge
3.911985503394933,-0.99647999456075,6.301750786705979,0.999,3.374428571428571,63.0,-0.0011015020805036,0.0046400500940206,0.9934890713642908,discharge
3.9108840013144297,-0.996476387152906,6.3063908367999995,0.999,3.3732142857142855,64.0,-0.0011015020805031,0.0046400500940206,0.9933506718660751,discharge
3.9097824992339256,-0.996472779745062,6.31103088689402,0.999,3.372,65.0,-0.0011015020805036,0.0046400500940206,0.9932122728688882,discharge
3.908832601561157,-0.9965661429728494,6.316356087230521,0.999,3.371142857142857,66.0,-0.0009498976727684,0.0053252003365011,0.9930738609045865,discharge
3.9078827038883888,-0.9966595062006368,6.321681287567023,0.999,3.370285714285714,67.0,-0.0009498976727684,0.005325200336502,0.9929354359731697,discharge
3.90693280621562,-0.9967528694284242,6.327006487903525,0.999,3.369428571428571,68.0,-0.0009498976727688,0.0053252003365011,0.992796998074638,discharge
3.905982908542851,-0.9968462326562116,6.332331688240026,0.999,3.3685714285714283,69.0,-0.0009498976727684,0.0053252003365011,0.9926585472089913,discharge
3.905033010870083,-0.9969395958839988,6.337656888576527,0.999,3.3677142857142854,70.0,-0.0009498976727684,0.0053252003365011,0.9925200833762297,discharge
3.9040831131973146,-0.9970329591117864,6.342982088913029,0.999,3.3668571428571425,71.0,-0.0009498976727684,0.005325200336502,0.992381606576353,discharge
3.9031332155245457,-0.9971263223395738,6.34830728924953,0.999,3.366,72.0,-0.0009498976727688,0.0053252003365011,0.9922431168093614,discharge
3.9021833178517777,-0.9972196855673612,6.353632489586031,0.999,3.365142857142857,73.0,-0.0009498976727684,0.0053252003365011,0.9921046140752549,discharge
3.901233420179009,-0.9973130487951486,6.3589576899225335,0.999,3.3642857142857143,74.0,-0.0009498976727684,0.005325200336502,0.9919660983740333,discharge
3.90028352250624,-0.997406412022936,6.364282890259035,0.999,3.363428571428571,75.0,-0.0009498976727684,0.0053252003365011,0.9918275697056967,discharge
3.899333624833472,-0.9974997752507232,6.369608090595536,0.999,3.3625714285714285,76.0,-0.0009498976727684,0.0053252003365011,0.9916890280702453,discharge
3.898383727160703,-0.9975931384785108,6.374933290932037,0.999,3.3617142857142857,77.0,-0.0009498976727688,0.0053252003365011,0.9915504734676788,discharge
3.8974338294879343,-0.997686501706298,6.380258491268539,0.999,3.3608571428571428,78.0,-0.0009498976727684,0.005325200336502,0.9914119058979973,discharge
3.8964839318151663,-0.9977798649340855,6.38558369160504,0.999,3.36,79.0,-0.0009498976727684,0.0053252003365011,0.9912733253612009,discharge
3.8956095234949566,-0.9976635324624534,6.389134698524574,0.999,3.3592142857142857,80.0,-0.0008744083202096,0.0035510069195332,0.9911347609816923,discharge
3.8947351151747465,-0.9975471999908212,6.392685705444107,0.999,3.3584285714285715,81.0,-0.0008744083202101,0.0035510069195332,0.9909962127594714,discharge
3.893860706854537,-0.9974308675191892,6.396236712363641,0.999,3.357642857142857,82.0,-0.0008744083202096,0.0035510069195341,0.9908576806945382,discharge
3.892986298534327,-0.9973145350475572,6.399787719283174,0.999,3.3568571428571428,83.0,-0.0008744083202096,0.0035510069195332,0.9907191647868926,discharge
3.8921118902141174,-0.997198202575925,6.4033387262027075,0.999,3.3560714285714286,84.0,-0.0008744083202096,0.0035510069195332,0.9905806650365349,discharge
