Voltage_measured,Current_measured,Temperature_measured,Current_load,Voltage_load,Time_uniform,dV_dt,dT_dt,SOC,mode
4.175466417206107,-0.0027198282567663,6.464830716990584,0.0004,0.0,0.0,,,0.9999996222460754,discharge
4.175421526898367,-0.0026851223654448,6.465591784088102,0.0004,0.4656666666666667,1.0,-4.489030774035285e-05,0.0007610670975175,0.9999992493124136,discharge
4.1753766365906255,-0.0026504164741233,6.466352851185619,0.0004,0.9313333333333332,2.0,-4.489030774124103e-05,0.0007610670975175,0.9999988811990144,discharge
4.175331746282885,-0.0026157105828019,6.467113918283137,0.0004,1.397,3.0,-4.489030774035285e-05,0.0007610670975175,0.9999985179058779,discharge
4.175286855975145,-0.0025810046914804,6.4678749853806545,0.0004,1.8626666666666667,4.0,-4.489030774035285e-05,0.0007610670975175,0.9999981594330041,discharge
4.175241965667404,-0.002546298800159,6.468636052478173,0.0004,2.328333333333333,5.0,-4.489030774124103e-05,0.0007610670975184,0.999997805780393,discharge
4.175197075359663,-0.0025115929088375,6.4693971195756905,0.0004,2.794,6.0,-4.489030774035285e-05,0.0007610670975175,0.9999974569480445,discharge
4.175152185051923,-0.0024768870175161,6.470158186673208,0.0004,3.259666666666667,7.0,-4.489030774035285e-05,0.0007610670975175,0.9999971129359587,discharge
4.175107294744182,-0.0024421811261946,6.470919253770726,0.0004,3.7253333333333334,8.0,-4.489030774124103e-05,0.0007610670975175,0.9999967737441356,discharge
4.175062404436441,-0.0024074752348732,6.471680320868243,0.0004,4.191,9.0,-4.489030774035285e-05,0.0007610670975175,0.9999964393725752,discharge
4.161554121001252,-0.0734156970592441,6.4741383658633795,0.0717285714285714,4.137357142857143,10.0,-0.0135082834351889,0.0024580449951363,0.9999862427479836,discharge
4.148045837566064,-0.1444239188836151,6.476596410858517,0.1430571428571428,4.083714285714286,11.0,-0.013508283435188,0.0024580449951372,0.999966183870361,discharge
4.134537554130875,-0.2154321407079861,6.479054455853653,0.2143857142857143,4.0300714285714285,12.0,-0.0135082834351889,0.0024580449951363,0.999936262739707,discharge
4.121029270695687,-0.2864403625323571,6.4815125008487895,0.2857142857142857,3.976428571428571,13.0,-0.013508283435188,0.0024580449951363,0.999896479356022,discharge
4.107520987260498,-0.3574485843567281,6.483970545843927,0.3570428571428571,3.9227857142857143,14.0,-0.0135082834351889,0.0024580449951372,0.9998468337193058,discharge
4.09401270382531,-0.4284568061810991,6.486428590839063,0.4283714285714286,3.869142857142857,15.0,-0.013508283435188,0.0024580449951363,0.9997873258295584,discharge
4.080504420390121,-0.4994650280054701,6.4888866358341994,0.4997,3.8155,16.0,-0.0135082834351889,0.0024580449951363,0.9997179556867799,discharge
4.066996136954933,-0.570473249829841,6.491344680829337,0.5710285714285714,3.7618571428571426,17.0,-0.013508283435188,0.0024580449951372,0.9996387232909703,discharge
4.053487853519744,-0.6414814716542121,6.493802725824473,0.642357142857143,3.7082142857142855,18.0,-0.0135082834351889,0.0024580449951363,0.9995496286421294,discharge
4.039979570084556,-0.712489693478583,6.49626077081961,0.7136857142857144,3.654571428571429,19.0,-0.013508283435188,0.0024580449951372,0.9994506717402574,discharge
4.026471286649367,-0.783497915302954,6.498718815814747,0.7850142857142858,3.6009285714285713,20.0,-0.0135082834351889,0.0024580449951363,0.9993418525853541,discharge
4.012963003214179,-0.854506137127325,6.501176860809883,0.8563428571428572,3.547285714285714,21.0,-0.013508283435188,0.0024580449951363,0.9992231711774198,discharge
3.9994547197789903,-0.925514358951696,6.50363490580502,0.9276714285714288,3.493642857142857,22.0,-0.0135082834351889,0.0024580449951372,0.9990946275164543,discharge
3.9859464363438017,-0.996522580776067,6.506092950800157,0.999,3.44,23.0,-0.0135082834351885,0.0024580449951363,0.9989562216024576,discharge
3.984483153419576,-0.9965947640217172,6.509676019888122,0.999,3.4391538461538462,24.0,-0.001463282924226,0.0035830690879654,0.9988178056630101,discharge
3.9830198704953497,-0.9966669472673672,6.5132590889760875,0.999,3.438307692307692,25.0,-0.001463282924226,0.0035830690879654,0.9986793796981119,discharge
3.981556587571123,-0.9967391305130172,6.516842158064054,0.999,3.4374615384615383,26.0,-0.001463282924226,0.0035830690879663,0.9985409437077628,discharge
3.9800933046468976,-0.9968113137586674,6.520425227152019,0.999,3.4366153846153846,27.0,-0.001463282924226,0.0035830690879654,0.998402497691963,discharge
